"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"IMP_07",4.7,0.3,0.1,39.3,4.2,8287,75.1,0.6,1.6,2.9,1.3,26.6,66.3,1961.1,182.7,302.1,1160,56686.6,33493.5,1748.7,74.6,477.2,176.5,93.2,2.1,12.2,32.9,48,83.8,454.6,1.5,0.7,0.2,0.4,0.2,0.1,0.3,0.1,0.1,0.2,0.4,0.2,47.3,0.2,0.3,0.3,0.8,0.1,0.6,0,2.8,0,0.6,2,0.1,13,0,0,105571.9,0
"IMP_08",7.1,0.4,0.2,38.9,560.1,24.1,60.8,2.6,15.1,4.2,1.5,19.3,4.7,343.9,3.5,8.9,1645.7,52.9,32,8.8,6.4,22.8,10.5,6.3,0.7,1,5.9,11.8,1,559.3,2.7,1.9,2.5,0.3,2.4,0.1,0.8,0.2,0.1,0.3,0.3,0.2,2.6,0.3,0.8,0.5,1.4,0.1,0.5,0,11.1,0,0.4,6.4,0.6,9.4,0,0,3506.1,0
"IMP_09",1.2,0.1,0.1,13.9,302.4,7.4,9.4,2.1,8.7,1.5,0.6,0.7,259.2,21.8,0.4,1.7,23.4,24,15.6,2.7,3,1.9,2.6,1.6,0.2,0.4,0.6,43.1,0.4,33.5,1.5,1.4,0.6,0.2,0.4,0.1,0.4,0.1,0.2,0.3,0.5,0.3,1.9,0.3,0.3,0.1,0.3,0,0.1,0,4.2,0,0.7,3.2,0.2,7.7,0,0,809.5,0
"IMP_10T12",3800.9,11,359.7,18.1,9.2,20.5,13.5,1.4,7245.3,405.3,22.2,45.7,65.6,959.1,110.6,69.9,77.7,61.2,58.9,48.3,97.6,60,73.5,28,3.4,8.3,27.7,66.5,36.3,135.8,143.2,44.4,15.5,100.2,56.9,9.2,3112,25.8,39.5,31.1,42.6,64.1,221.8,63.1,106.7,186.9,123.6,44.5,104.2,0,18048,3.1,5.7,44.5,6.3,4847.4,0,0,41431.1,0
"IMP_13T15",51.2,4.7,1.1,62,16,26.7,17.7,10.9,119.2,10471.6,36.6,244,24.3,255.7,138.2,323.9,222,48.6,44,103.6,108,106,165.6,318.6,15.5,32.7,513.3,38.3,70.9,319.7,148.1,76.3,4.5,21.1,31.9,20.9,128.2,89.7,18.6,5.3,165.8,61.4,208.8,101.7,596.1,28.6,199.2,32.7,47.3,0,5752.3,0.5,2.7,39.8,9,2091,0,0,23791.9,0
"IMP_16",7.5,9.3,0.8,289.6,0.6,19,6.9,0.5,33.3,40.8,2312,187.4,4.7,66.6,4.7,48.2,131.9,14,27.3,207.6,41.9,46.9,105.4,27.1,2.3,3.6,1349.7,5.2,10.3,2337.3,15.3,5.5,0.5,0.9,2.3,0.9,3.2,0.6,0.5,1.1,3.6,10.1,9.2,1.8,3.5,2.8,2.9,4.1,5.9,0,167.5,0,2.1,26.6,2.4,211.3,0,0,7826.9,0
"IMP_17T18",24.9,6.2,1.7,7.2,2.2,8.4,18.7,1.3,713.3,221.3,81.4,4952.8,9.9,269.2,104.6,144.1,610.1,22.8,43.9,117.6,312.2,314.1,219.7,60.8,3.8,11.3,368.3,25.7,18.1,120.6,304.3,27.3,1.1,7.2,17.4,33.1,70.2,140.7,9.5,163.5,268.5,122,1294.4,192.1,346.8,169,12.4,3.1,55.2,0,221.3,0,8.4,62.3,4.7,714.3,0,0,13065,0
"IMP_19",486.4,31.5,53.4,55,284.4,201.6,166.5,37.5,64,160.6,49.4,94.5,1772.7,2806.3,32.4,366.9,671.7,1246,273.5,133.9,116.9,115.6,128.3,64,11.9,12.2,56,604.5,51.1,950.9,158.5,1425.9,563.5,338.6,472.3,36.3,31.9,10.5,11.2,9.5,67.2,29,430.7,202.8,105,43.5,50.3,7.1,33.3,0,838.8,0.2,2.9,52.5,5.1,1294.8,0,0,17321,0
"IMP_20",9913.5,504.7,67.9,561,438.7,738.9,759.9,196.8,787.8,4988.7,1095.6,2768,1225.5,31590.8,974.3,11080.4,4273.1,584.2,1300.2,1746.4,2281.1,2821.1,1160.3,748.3,100,105.5,1146,83.1,582.5,7195.6,419.3,143.2,21.6,59.5,94.9,21.4,257.5,159.1,8.8,113.2,58.5,49.3,2018.1,157.4,303.5,456.5,1712.4,70,615.1,0,2447.9,1.1,17.4,138.8,11.9,552.2,0,0,101728.6,0
"IMP_21",715.8,15.4,45.7,10.9,6.8,9.7,8,2.2,66.6,55.7,12.2,51.4,13.4,426.8,3412.1,110.7,64.5,23.4,25.6,29.3,90,44.7,49.1,18.1,2,8.4,18.9,8,10.7,184.3,22.2,10.4,2.8,4.9,4.6,4.5,9.7,3.1,14.1,10.4,13.2,5.5,118.3,13.4,12.2,20.7,4815.5,1.4,22.7,0,2881.4,1.2,92.4,199.9,8,416.9,0,0,14249.7,0
"IMP_22",393.1,12.7,7,52.6,9.6,65.8,35.2,39.9,555.1,565.2,67.8,360.9,45.8,1087,53.1,3073.1,442.2,41.1,62.8,336.2,1118.7,1156.4,957.9,1074,18.2,151.9,404.7,16.8,183.3,1381.5,224.9,278.3,2.4,4.1,55.5,34.8,60,8.4,31,21.1,13.2,13,160.6,40.6,20.1,5.9,49.8,10.2,58.7,0,292.4,0,9.6,174.7,14.8,49.6,0,0,15403.2,0
"IMP_23",20.9,1.7,1.9,14.2,21.8,11.2,23.2,7.5,58.3,44.6,9.4,16.3,28.4,105.1,20.1,39.5,1249.7,133.2,90.9,72.5,182.1,194.5,79.8,128.7,3.2,7,26,15.8,9.5,3781.5,11.5,8.6,1.7,2.5,3.4,1.3,4.4,2.4,3,3.7,5.3,1.9,28.5,3.9,10.7,7.4,7.1,1.9,2.4,0,105.3,0,4.6,61.7,5.2,31.5,0,0,6718.3,0
"IMP_24A",8.5,1.1,1.4,156,55.9,34.7,16.2,26.7,5.4,7.6,2.6,20.2,6.8,48.5,1.5,37.7,203.9,2921.4,199.8,1817.5,98,379.2,1163.1,458.9,62.2,60.6,69,8.3,18.2,4130.5,2.4,18.1,5.6,2.7,4.9,0.4,0.4,0.2,0.4,0.7,1.2,0.4,10.6,1.9,1.1,0.8,1.8,0.2,1.2,0,11.4,0,0.6,47.6,4.2,7.1,0,0,12147.4,0
"IMP_24B",20.2,1.5,0.3,7.8,1.4,107,7.9,26.7,18.6,28.3,24,1354,4.8,1101.5,10.6,218.1,880.4,1632.8,27620,6697.6,3931.9,17377.7,5813.8,4467.5,83.5,607,1466.9,14.5,357.2,1944.3,21.4,6.5,0.2,18.4,1.2,3.1,1.4,0.8,0.8,1.8,2.5,0.6,24.5,1.2,2.3,4.9,3.5,0.6,15.2,0,28.3,0,2.1,37.5,3.3,12.7,0,0,76022.3,0
"IMP_25",40.5,5.4,4.2,176.6,19,96.6,78.3,18.7,96.5,62.1,60.9,44.3,16.6,139.1,19,149.5,439.3,161.7,155.6,1692,538.1,667.5,1193.9,584.9,98,97.9,173.3,48.9,37.2,2366.7,70.1,29.8,10.2,7.5,50,4,11.3,2.4,9.9,14.1,15.6,22.7,490.1,65.3,24.3,15.3,15.6,2.5,28.2,0,235.9,0.1,12,1637.3,144.7,58.7,0,0,12259.8,0
"IMP_26",185.6,20.9,16.7,306.7,544.6,104.7,95.7,106.6,205.9,185.3,42.3,169.2,362.9,703,91.1,387.8,391.7,303.5,105.1,946.2,133103.3,10922.6,12260.3,5138,1196.2,1186.4,765.8,4021.7,252.4,2502.8,4211,350.9,70,175.1,378.9,38.3,176,194.6,2758.2,7411.1,375.1,131.8,12778,919.5,758.3,761,189.1,69.2,1569.2,0,21231.4,4.6,136,27389.2,2421.6,432.1,0,0,261555.5,0
"IMP_27",34.1,6.9,4.9,116.6,35.1,80.6,88.9,11.4,54.1,44.1,12.8,30.1,38.7,126.6,12.3,89.5,144,100.4,125.6,316.4,3728,6292,3048.3,1318.7,314,650.6,195.5,1945.9,257.3,4975.3,1302.4,75,10,54,55.5,10.5,21.8,24.7,542.5,261.6,16.3,26.2,1320.4,177.9,84.9,7.5,44.7,13.7,86.6,0,3179.8,0.1,15.9,5924.8,528.8,212.4,0,0,38196.7,0
"IMP_28",636.6,71.4,158.6,948.7,511.6,660.2,616.8,169.3,238.6,324.1,129,242.4,300.9,803.3,66.1,238.7,1531.1,1505.7,393.5,1893,1906.1,2068.4,12974.1,3095.1,359.1,496.2,270.4,229.7,109.3,2056.8,101.1,159.1,223.2,182.8,411.8,26.7,31.1,4.6,36.5,32.6,164.7,30.9,157.1,30,23.7,25.9,705.3,3.1,21.6,0,573.7,0.5,34.9,27953.5,2487.5,75.8,0,0,68502.4,0
"IMP_29",85.6,21.5,20.6,37.3,15.4,73.6,90.6,14,25.8,39.8,5.6,18.9,12.6,45.4,8.5,31.4,255.1,52.3,55.4,153.7,358.1,280.6,1388.2,19382.7,15.5,85.8,50.8,64.5,67.6,329.7,553.7,4193.2,10,13.3,156.8,93.6,30,8.6,52.4,85,43.3,8.4,1122.3,409.7,295,5.3,25.8,21.5,252.1,0,7811.8,0.3,72.2,21569.7,1921,311.5,0,0,62153.1,0
"IMP_301",2.5,0.2,17.6,4.7,1.9,3.2,2.8,0.7,2.5,2.1,1.1,1.4,1.4,5.1,0.5,2.6,12.2,6.3,2.3,24.7,12.6,13.4,79.4,16.4,398.4,2.8,16.1,7.2,3.3,41.5,2.3,3.2,186.1,5.5,1.9,0.2,0.3,0.2,0.9,1.5,1.3,0.8,7.8,1.7,7.8,0.4,1.8,0.1,0.7,0,9.9,0,0.3,1420.6,126.1,1.1,0,0,2469.1,0
"IMP_302T309",104.6,4.7,10.5,19.7,2,4.8,10.5,1.2,11.6,9.1,6.1,3.9,9.7,22.9,4.1,6.2,13.8,12.9,18.7,16.7,62.5,48.5,242.7,228.8,48.1,4975.7,301.4,4.1,1.9,106.1,510.5,910.2,3.1,487.8,68.7,270.2,1.9,0.4,1.4,5.1,7.1,0.8,39,8,48.5,1.3,17.5,1.3,116.6,0,2929.1,0.1,27.3,8331.7,742.2,5.8,0,0,20849.1,0
"IMP_31T33",88.4,15.3,13.1,84,47.9,60.3,33.9,14.9,114.9,152.9,76.9,95.4,53.3,179,54.7,68,226.2,123.5,105.9,185.7,532.6,218.5,368.4,474,20.3,66.4,690.5,314.9,47.8,937.1,194.8,137.1,14.1,80.7,45,37.9,41.2,54.4,53.7,120.1,632.9,100.4,625.8,113.4,382.1,135.2,60.4,41.6,92.3,0,4583.8,0.4,437.5,5310.5,475.7,1531.3,0,0,20766.7,0
"IMP_35",9.8,0.8,0.7,10.2,7.8,6.2,4,0.6,7.9,6.7,2.7,4.9,289.9,53.9,4.6,9.3,20.7,22.3,14.3,12.2,18.3,14.4,17.7,9.2,1,2.2,3,130.1,2.9,55.7,16.2,12,2.1,2,2.5,0.6,2.9,0.7,3,4.2,7.5,3.8,16.6,2,3.5,1.3,4.3,0.5,1.5,0,39.2,0,4.3,32.8,1.7,44.6,0,0,953.8,0
"IMP_36T39",10.2,0.6,0.5,1.5,1,1.1,1,0.2,10.2,5.6,1.6,3.3,25.7,21,1.8,7,5.6,3,4.9,3.9,8.3,7.8,7.9,4.1,0.4,1.1,1.8,5.9,0.7,20.4,6.5,1.2,0.4,0.6,0.7,0.2,3.5,0.3,0.8,1.5,3.5,1.5,6.3,0.8,1.2,0.7,2.1,0.2,0.7,0,26.4,0,2.1,15.6,1,21.5,0,0,267.4,0
"IMP_41T43",13.9,1.9,0.9,8.8,6.8,12,4.4,0.8,18.3,12.6,7.3,6.1,9.5,25.7,4.9,8.4,31.5,62.2,46,15.4,39.6,23.6,29.8,17.8,1.4,2.9,6.9,19,2.3,169.2,17.3,6.5,2,3.7,2.4,0.7,3.9,0.9,3.9,7.1,8.7,3.6,44.2,2.5,4.5,1.8,4.7,0.4,1.5,0,46.9,0.1,5.8,55.1,3.3,186.5,0,0,1028,0
"IMP_45T47",5762.5,312.8,311.9,779.9,457.8,685.4,426.7,131.9,7900.5,4757.1,1211.5,2461.5,1864.2,8815.5,2209.2,3417.5,2740.3,3155.9,4043.8,2530.1,22182.2,5852,6846.9,5290.5,449.5,1581.3,1588.9,1657.9,379.6,7367.9,1533.5,1278.3,231.3,331.3,394.9,135.2,1555.9,205.4,596.6,1297.4,589,196.6,3700.2,480.2,959.7,464.9,2742.8,98.2,574.9,0,19195.6,5.4,566.6,17578.8,1534.6,8443.3,0,0,171863.5,0
"IMP_49",470,47.7,36.5,166.7,77.6,270.6,65.3,12.2,789.1,371.1,215.7,282.7,816.2,805.8,129.9,287.8,575.6,1712.9,1240.6,403.1,1432.8,666.3,712.4,482.2,36.9,228.6,227.1,376.7,66.7,1449.7,378.4,404.2,50.6,44.3,141.7,42.3,168.2,32,50.8,102.2,125.1,41.7,374.9,137.6,191.4,68.9,129.2,14.2,59.2,0,1900.1,0.6,512.7,1561.4,137.3,12405.8,0,0,33531.4,0
"IMP_50",252.5,16.8,26.2,152.5,25.9,137,70.4,3,260.3,168.8,57.9,120.1,205.9,479.2,43.5,161.9,444.5,460.5,197.9,247.9,640.8,275.1,398.6,200.6,20.9,29.5,78.8,547.3,71,787.5,583.3,250.7,2139.8,22.6,1255,12,54.5,14.8,16.2,40.1,29.2,45.4,249.9,68.8,52.2,22.8,36,14.3,36.2,0,321.2,0.1,84.8,293.2,25.8,3062.9,0,0,15314.5,0
"IMP_51",384.8,58,25.6,56.7,28.4,50.8,52.5,8.2,345.2,356.4,81.1,129.7,30,381.7,259.6,189.5,302.9,98,74.7,272.4,1132.6,359.1,664.8,400.9,15.9,40,120.7,160.5,113.9,1176.1,1512.7,274,21.7,5137.3,812.7,1067.5,110.1,323.4,122.4,464.9,1332.5,191.1,2076.6,628.9,3764,1031.1,129,68.5,128.1,0,2170.8,0.2,636.5,193.9,16.2,8239.1,0,0,37823.8,0
"IMP_52",162.2,12.6,10.2,74.8,26.5,105.5,32.1,4.2,267.8,186.7,78.8,107.4,262.9,354.7,47.2,162.3,251.6,629.7,433.8,184.1,518.9,262.1,300,243.6,15.5,62,90.8,162.1,39.1,555,316,922.7,462,63.3,203.2,79.2,51.6,16.6,23.2,46.7,51.2,30,189.7,61.7,68.5,21.1,46.9,6.8,30.4,0,560.2,0.8,60.9,489.6,42.1,557.4,0,0,10045.8,0
"IMP_53",4,0.4,0.3,0.8,0.2,0.5,0.2,0,7.4,2.2,2.4,1.3,0.7,3,1.5,1.3,1.9,2.1,4,2,4.8,3.5,3.1,2.8,0.1,0.3,1.8,1,0.4,8.1,8,2,0.6,6.6,1.6,2.9,1.7,0.6,1.8,3.6,6.2,0.9,4.3,1.2,6.9,1.8,1.3,0.2,0.4,0,20.6,0,2.1,12,0.2,240.2,0,0,390.1,0
"IMP_55T56",10.9,0.8,0.8,1,0.5,0.7,0.5,0.1,19.7,5.4,2.5,3.1,4.4,9.8,3.3,3.8,3.3,2.3,3.1,2.6,12.6,4.9,5.8,3.6,0.3,0.7,1.8,2.2,0.6,10.5,6.3,1.8,0.5,0.9,0.7,0.3,6.1,1.7,1.1,2.2,4.3,1.8,4.3,1.6,3,1,3.6,0.6,0.8,0,57.2,0.5,39.4,18.5,0.9,60915,0,0,61195.6,0
"IMP_58T60",25.1,1.7,1.4,40.1,13.1,33.8,15,1.9,115.4,77.4,19.6,42,16.5,103,56.7,70.5,123.6,61.9,44.4,82.8,175.3,95.3,150.5,43.9,2.6,15.5,30.8,101.8,45.4,294.6,213.6,74.3,12.3,54.6,18.1,17,87.8,261.7,137.1,77.9,377.7,120.9,274.3,25.3,948.2,245.6,46.9,26.4,34.9,0,3048.3,15,3629.5,837.4,6.1,1024.7,0,0,13517,0
"IMP_61",55.7,3.4,5.4,10.9,6.1,16.6,7.3,0.9,40.1,27.9,7.8,18.7,6.4,41.6,15.8,15.8,53.3,14.5,18.1,41.5,124.8,42.3,77.3,21.4,1.5,4.6,12,85.3,31.7,1104,113.4,104.2,99,21.7,29.3,49.9,58.9,32.8,827.9,949.7,531.4,86.2,132.5,22.7,601,131.7,136.2,9.8,18,0,2816.4,0.4,28.7,113.2,2.1,3488.9,0,0,12318.5,0
"IMP_62T63",53.2,9.3,1.2,27,10.9,32,26.1,3.5,125.5,96.1,15.7,39,15.7,114.5,43.8,47.9,87.2,52.2,45.4,79.9,1119.5,131.1,199.3,88.3,8.4,21.5,38.9,131.4,33.6,866.9,372.2,197.4,80,130.4,172.7,76.9,67.5,63.9,454,2164.2,1138.9,145.9,318.2,61.3,512.4,109.4,99.8,16,29.9,0,1253.1,1.4,88.3,13403.2,7.9,280.9,0,0,24811,0
"IMP_64T66",255.6,45.4,78.7,123.3,46,47.1,45.4,7.4,146.5,90.5,34,67.2,56.1,173.5,33.6,62,184,185.9,127.6,116.5,219.1,112.2,183.3,75.1,19.1,9.1,42.6,388.8,80.4,908.5,705.3,969.3,83.6,102,198.2,14.2,56.1,18.7,57.1,107.1,3080.3,696.4,780.1,223.1,218.7,60.6,25.6,23.8,37.7,0,9052.4,4.8,1044.7,179.4,0.6,3049.2,0,0,24753.6,0
"IMP_68",2.5,0.2,0.2,2.6,1.9,1.1,1.1,0.2,6.4,3.7,1.3,2.4,141.8,16,1.9,4.1,5.9,2.9,2.9,4.7,12.1,5.2,8.1,5.2,0.2,0.9,2.8,26.9,2.5,29.4,362.2,9.8,1.7,3.4,8.7,7.3,37.8,3.6,17.2,56.7,240.1,100,74.1,13.9,29.1,21,10.8,4,45.2,0,529.2,2.9,56.9,383.1,0.3,7188.7,0,0,9505.1,0
"IMP_69T75",517.3,61.1,31,348.9,108.4,228.4,183.6,27.2,670.3,253.3,68.6,198.6,97.5,759.1,317.8,264.2,443.8,314.5,164.1,368.1,1055.2,479.9,891.6,779.1,29.4,83.2,120.9,284.2,58.7,8656.7,2926.4,139.7,49.5,97,92.2,56.9,125.9,51.3,228,502.8,1574.2,680.2,3681.4,113.8,118.1,78.7,59.4,18.1,57.6,0,845.6,14.5,2267.4,5245.3,10.2,1420.7,0,0,38319.6,0
"IMP_77T82",65.2,7.6,10.1,297.2,99.5,107.6,125.9,21.2,498.1,234.5,49.4,159.9,107.3,320.3,214.6,169.4,395.4,176,112.5,277.8,616.6,414.3,514.7,376.5,12.1,51.9,138.2,216.6,150.6,2874,6179.7,567.3,178.3,312.6,209.7,80.8,459.9,147.3,434.3,1596.1,2907.5,1615.3,1025.7,3053.8,2639.6,276.5,48.6,60.7,164.3,0,9143.7,10.9,736.9,281.8,4.7,2237.2,0,0,43188,0
"IMP_84",54.3,13,3.8,5.1,2.1,6.7,2.5,0.4,121.7,28.5,31.2,18.5,5.4,34.8,13.9,21.5,13.7,33.1,26.4,10.1,33.1,15.2,18,11.4,0.8,5.4,9.9,5.9,2,76.4,33.6,13.6,6.2,5.6,5.8,2.3,14.7,2,4.7,15.9,22.9,8.5,30,10.3,14.8,3.9,6.5,1.1,2.5,0,145.8,0.4,36.2,111.6,2.5,492.1,0,0,1618.5,0
"IMP_85",7.2,1.2,0.4,2.4,1.2,1.3,0.9,0.2,11.5,5.6,3.3,6.1,2.6,14.5,2.9,5.8,5.3,5.1,3.4,3.5,18.5,6.4,8.4,5.9,0.3,0.9,2.8,2.5,1,21.6,14.6,4,2.4,3.9,2.7,1.2,2.8,1.2,2.8,12.2,12.5,3.8,13.7,4.9,9.4,2.5,2.2,0.5,1,0,43.6,0.8,189,333.7,0.9,41542.5,0,0,42361.4,0
"IMP_86T88",9.4,0.6,0.5,2.4,1.7,1.6,1.4,0.5,7.9,11.6,1.8,4.3,2.3,20.3,5.6,8.3,6.7,4.5,4.3,6.8,180.8,24.6,30.9,14,2.2,3,4.5,7.9,1.3,26.3,13.6,3,0.9,1.1,1.7,0.5,2.2,0.7,4.9,13.2,6.2,2.1,24.4,3.2,4.3,2,7.6,0.3,2.9,0,58.9,0.1,18.3,105.6,6.2,2984.6,0,0,3666.5,0
"IMP_90T93",6.3,0.5,0.5,4.1,2.2,2.4,1.7,0.2,14.2,7.7,1.7,4.1,1.7,10.2,5.2,4.7,7.2,4.2,4.2,6.7,14.1,7.8,12.6,8.8,0.5,1,3.3,13,1.9,30.2,29.7,5.7,1.7,1.9,3.2,0.7,4.6,6.3,4.3,7.6,47.5,10.5,19.5,7.8,34.2,2.8,5,29.7,3.5,0,218.9,35.7,1188.9,32.7,1.4,6571,0,0,8457.7,0
"IMP_94T96",9,0.5,0.6,1.6,0.9,1.2,0.8,0.2,15.4,8.5,2.7,5.6,22.9,13.8,3.7,4.9,5.5,4.2,6.4,4.3,34.7,9,10.2,5.7,0.6,1.8,3.3,6.5,0.9,16.5,6.9,3.3,1.1,0.9,1.3,0.5,3,1.1,1.9,5.3,5.5,1.6,8.6,1.6,4.4,1.1,4.3,0.4,1.1,0,48.5,0,3.6,40.2,1.7,3705.3,0,0,4055,0
"IMP_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",121.2,10.6,8.9,36.6,40.9,38.2,28.9,8.6,-33.8,270.1,42.5,97.2,1650.6,577.7,55.8,187.1,153.9,153,155.8,131.5,1673.5,350.4,435,724.4,28.5,84.5,93.9,383.4,26.6,471.8,169.5,209,45.8,69,53.6,20.3,46.3,15.3,55.2,126.8,86.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12930.8,0,0,21836.2,0
"TXS_INT_FNL",7889.1,711,1180.3,3226.2,5969.8,5306.3,4431.1,966.3,-13154.7,21058.8,1916.7,5151.8,2856.7,8317.5,1186.1,10916.1,18518.3,28127,8717.4,8800.6,14730.7,13324.2,18579.4,19810,1325.4,2075.2,5888.7,-3656.2,3019.2,56236,13632.4,33603.5,692,1539.4,9420.1,1536.6,10594.1,1731.4,2533.4,6009,9346.2,3342.2,21199,6384.3,10258.4,3216.3,9497.7,1058.2,2666.8,0,278851.5,256.9,8011.2,162025.1,7352.7,0,2954,22023.9,0,893161.5
"TTL_INT_FNL",715450.1,43533.8,80868,202590.7,107680.5,116465.6,79954.9,19157.9,1329510.1,966407.5,172050.6,305663.2,437412.9,958683.3,247424.7,382883.6,667044.7,739405,516130.3,546777.1,1194704.6,674158.8,813644.6,776219.1,53676.6,102427.3,207455.1,625205.4,86507.2,2318089.8,537715.8,440215,98138.9,76801.5,113231,39786.1,327699.1,42273.3,102475,193435.6,375780.6,195056.3,546661.8,132622.4,253155.5,87768.7,253936.5,23052.3,71639,0,4088943.3,43448.2,1838296.8,4683253.2,119710.8,195447.6,37342.8,1921152.4,1693560.6,34019783.1
"VALU",786388.9,62008.9,96093.6,99437.7,112375.4,41960.7,35913.9,5978.8,394731.7,288485.7,41002.2,101706.6,121216.5,252156.7,96242.2,102068.7,219686.7,181285,126977.2,152524.1,226429.5,147967,250523.7,206431.5,15622.9,25463.8,73969.4,207764.4,68102.8,704557.1,1023079.4,333327,63626,29983.2,55699.6,27307.4,191875.5,33583.7,144413.7,125819.4,654702.2,603579.4,289926.6,252820.2,470368.7,374719.9,225261.3,51224.2,143762,0,0,0,0,0,0,0,0,0,0,10340152.8
"OUTPUT",1501838.9,105542.7,176961.7,302028.4,220055.9,158426.3,115868.8,25136.7,1724241.9,1254893.3,213052.9,407369.8,558629.4,1210840,343666.9,484952.3,886731.5,920690,643107.5,699301.2,1421134.1,822125.7,1064168.3,982650.6,69299.5,127891.1,281424.5,832969.9,154610,3022646.8,1560795.2,773542,161765,106784.7,168930.7,67093.5,519574.6,75857,246888.7,319254.9,1030482.8,798662.4,836904,385512,723644.2,462526,479298.4,74283.4,215444.5,0,0,0,0,0,0,0,0,0,0,29739500.4
