"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"IMP_06",50.2,3.1,1.2,5.2,20551.5,7.7,8.7,7,26.5,1,5.4,13.5,103574.8,1339,1.7,7.3,43.3,10.8,13.9,7.8,2,9.8,16.7,14.6,0.3,2,5.7,12867.2,9.9,223.7,98.6,144.3,6.4,73,33.9,49.3,74.7,4.5,4.5,9.9,40.5,40.8,38.8,46,8494.8,146.9,34.7,12,10.9,0,1157.4,0.3,0.1,188.9,2.6,12.7,0,0,149558,0
"IMP_07",4.9,0,0,0.5,9.6,585,5.7,7.9,16.7,1.2,1.4,5,4.9,276.9,1.4,7.9,23,1121.4,926.9,144.3,12.4,44.9,43.3,54.6,1.5,13.3,29.9,2.4,10.2,104.3,34.5,2.4,0.1,0.2,1.4,0.4,23.6,19.4,14.5,114.1,10.1,6.3,109.7,72.3,16.6,28.3,17.4,85.7,71.4,0,23.1,0.2,0.2,72.6,0.2,6,0,0,4192.1,0
"IMP_08",209.3,0,0,22.1,22.8,4.2,80.5,3.5,46.2,18.1,4.7,54.9,21.5,357.6,9.5,127.2,791.6,63.3,4.6,20.3,5.7,8.4,11.5,28.6,1.4,7,13.8,34.4,23.6,2349.2,14.6,11.5,0.3,0.1,4.9,0.3,6.2,2,9.1,4.5,1.7,66,66.2,22.2,224.9,12.4,28.8,2,10.3,0,371.9,0.2,0.1,38.2,0.6,5.7,0,0,5250.4,0
"IMP_09",4,0,0,25.8,475.5,26.4,32.5,28,2.2,0.2,0.3,1.1,279,5.5,0.5,0.8,34.5,2.3,0.5,1.2,0.8,0.3,1.1,1.6,0.1,0.7,0.6,42.9,1,167.3,6.4,1.2,0,0.3,0.4,0.2,2.3,0.9,1.6,2,2,4.5,9.9,2.7,15.3,0.9,3,0.4,0.6,0,18.7,0,0.1,2009.8,0.1,3.3,0,0,3223.7,0
"IMP_10T12",2043.1,2.5,11.5,1.9,26.4,2.3,2.2,1.7,8317.2,53.7,10.8,121.2,41.8,305.1,75.2,113,26.7,10.6,4.6,32.7,17,9.6,26.8,52.2,1.4,11.1,22.5,8.4,5.2,108,450,10.2,9.2,36.1,7.4,2.3,3491.9,12.9,10.1,22.4,24,38.5,257.2,42.1,1315.6,653.9,878.8,257.5,85.2,0,83032.8,75.4,2,246.9,9.9,2260.6,0,0,104699.4,0
"IMP_13T15",63.6,0.2,0.9,1,8.9,1,0.7,0.8,60.7,2305.5,121.2,872.6,9.8,67,5.2,511.6,105.8,5.6,2.1,52.5,4.5,5.1,239.7,1840.7,13.8,80.8,854.3,2.5,69.4,569.9,2934.9,4,5.9,0.5,3.9,79.9,512.7,36.2,7.9,5.6,2.9,44.2,107.3,151.6,1448.9,146.7,1359,359.6,288.6,0,131839.1,35.9,1.1,2247.8,70.2,892.2,0,0,150463.8,0
"IMP_16",75.4,6.7,9.8,0.5,4,25.2,27.4,21.4,94.1,11.4,5594.7,1133.5,3.6,65.1,4.5,288.9,55.8,11.3,155.5,165.8,13.9,132.1,111.8,607.9,15.5,27.6,1246.3,5.8,4.4,9515.4,1315.2,365.8,0.3,2.9,49.3,12.1,350.3,35.5,148.3,256.4,14.8,1205.3,130.7,142.9,180.5,363.4,216.7,26.1,66.7,0,2051.2,0.3,1.6,3567.7,63,89.8,0,0,30092,0
"IMP_17T18",61.3,2.6,0,3.9,22.3,9,4.6,3.4,3222.3,61.4,78.5,3978.6,19.4,567,37.6,501.7,161.2,106.3,90.7,240.8,48.7,128.4,221.9,425.9,3.9,48.8,251,7.1,30.4,607.9,1861.2,138.8,2.7,3,310.4,92.5,686.4,358.1,87.8,199.5,243.4,160.8,776.6,470.5,789,590,602.2,58.4,151.4,0,5886.5,0.5,1,254.7,4.3,280.8,0,0,24956.8,0
"IMP_19",1066.7,55.9,20.8,85.9,774.3,121.7,111.7,108.2,402.8,54.1,94.1,299.7,1344.2,1397,32.7,383.5,808.9,148.2,39.7,134.4,38.3,185.2,142.3,156,3.3,21.2,102.5,2598.8,148.9,3957.1,1268.1,2629,118.9,1353,598.5,921.4,519.5,56.7,57.4,142.5,727.1,798.2,405.1,840.5,6671.4,2745.5,556.6,132.4,189.5,0,21860.2,3.8,1.1,354.5,10.9,396.4,0,0,58196.3,0
"IMP_20",6189.2,2.1,0.6,136.7,1551.8,147.2,117.2,99.1,1390.9,1448.9,342.9,2809.4,1579.8,18644.3,1466.4,10168,886.9,298.3,83.2,1392,409.8,442.3,633.3,1826.3,39.5,161.3,964.5,396.4,221.5,3337.8,957.2,90.4,2.3,19.8,332.3,27.4,292.2,118.1,127.4,257.3,80.7,2203.2,1954.1,1663.7,5111.6,976.6,2388.1,132.4,741.4,0,33524.2,17.9,0.9,1201.6,26.1,188.7,0,0,109623.1,0
"IMP_21",1017.4,0.3,0.1,14.4,165.9,15.6,12.4,10.7,609.6,152.5,88.7,297.3,166.7,2211.9,13480.5,1070,92.3,33.2,9.7,151.2,47.8,48,73.4,201.8,4.5,20.1,106.6,41.1,24.3,527.4,590.9,9,0.2,1.4,35.7,2.3,41.2,17.9,19.4,36.8,15.3,239.9,2937.5,184.4,1702.1,105,8246.8,163.8,83.4,0,112517.2,42.8,1.2,586.2,30.1,153.3,0,0,148459.1,0
"IMP_22",423.2,2.3,0.3,50.4,52.1,60.2,34.5,57,4648.3,145,177.6,847.1,77.5,2025.4,134.7,3505.8,272.8,250,111.7,792.9,291.9,401.6,1274.8,6850.2,35.1,455.1,1421.1,9.9,66.7,8948.6,6269.5,86.8,0.4,4.9,148.9,409.6,1596.2,286.7,610.7,279.6,159.2,339.5,1271.2,690.7,2432.4,467,2437.8,54.1,223.5,0,16464.3,0.7,3,2156.3,41,25.9,0,0,69884,0
"IMP_23",35.5,2.9,0.3,24.5,243.3,31.6,30.6,46.2,735.2,27.9,116.3,59.9,16.8,242.6,22.6,262.8,2061.9,278.7,24.3,197.6,78.4,233.4,224.1,1429.1,10.9,44.3,124.1,30.3,43.4,12978.5,332.2,27.1,1,10.2,37.7,11.2,414.2,25.2,279.7,140.8,20.6,195.8,499.1,188.5,826.5,69.8,534.2,14,208.3,0,4114.1,0.3,1.3,425.4,8.1,21.2,0,0,28064.4,0
"IMP_24A",37.5,0.3,0.1,6.8,3358.1,73.6,50.1,53.5,16.1,48.8,95.3,32.6,3.3,248,0.4,381.2,344.7,8550.3,109.9,15963.7,219.9,1372.5,8007.3,7181.6,159,822.8,1287.8,7.8,133.1,2789.4,309.5,196.6,0.5,4.1,112.3,4,23.9,265,43.2,62.9,3.9,716.3,281.1,214.8,77.5,36.7,100.4,41.9,32.1,0,188,0.1,0.3,312.7,5.5,3.2,0,0,54392.3,0
"IMP_24B",60.2,0.1,0,1.8,55.8,3.1,2,2.2,824.1,16.1,53.4,180.4,14.5,200.2,6.7,161.4,28.5,1762.9,10199.6,3561.1,564,1873.2,1361.9,2655,69.1,686.7,687.2,39,26.5,747.7,309.6,4.6,0.5,0.4,9.3,2.1,46.6,159.7,87.9,91.8,1.9,70,201.8,45,413.4,18,222.5,10.9,30.4,0,2214.8,0.4,15.3,965,17.4,6.2,0,0,30789.7,0
"IMP_25",278.2,2.9,3.4,33.8,453.5,59.1,18.5,43.6,1931.6,110.8,338.4,729.5,48.1,832.2,23.8,744.4,364.4,692.8,686.2,4225.3,614.9,1129.7,2696.1,8794.7,151,813.1,806.2,27.6,226.3,11150.8,1101.6,171.8,39,15.1,122.9,76.2,613.4,128.6,544,359.7,45.9,411.6,751,440.6,1403.7,124.7,406.5,56.1,146.4,0,9370.7,0.7,4,8906.5,157.5,31.2,0,0,63460.3,0
"IMP_26",113.2,1.2,0.4,6,142.5,8.8,6,24.1,1045.7,297.9,369.3,1170.8,93.1,1801.8,31.3,1006.2,548.3,526,610.7,2094,11828.9,2357.2,3467.7,10297.5,569.1,2916.7,1325.8,87,202.6,2915.3,7335.1,112.5,1.3,6.9,168.7,10.2,269.6,1833.3,6335.2,4393.1,832.2,456.3,7434.4,1710.8,11115.2,623.5,3399,114.3,1175.5,0,71512.8,47.5,9.8,139582.4,2429,138.3,0,0,306912.2,0
"IMP_27",1165.8,0.7,0.2,7.2,102.5,20.5,7.4,81.4,278.4,19.9,588.2,163.7,9.2,221.7,14.7,367.2,63.8,371.1,165.4,596.4,514.2,2572.3,3385.1,2264.7,39.7,292.2,500.9,9.6,177.7,10883.2,928.1,65.2,2.3,0.9,45.8,2.9,330.5,21.1,1243.9,382.5,41.2,355.3,1105.1,460.7,1649.3,211,393.7,65.8,874.9,0,37764.6,0.9,0.8,31682.2,563.3,91.3,0,0,103168.4,0
"IMP_28",920.2,8.9,0.5,215.7,2856.4,418.1,244.8,396.4,1348.8,17.7,174.2,599.2,16.9,864.3,24.5,556.2,82.8,196.8,186.2,910.7,207,390.5,8090.1,7935.1,138.2,741.7,1030.2,214.2,756.9,12674.9,1376.9,71.7,2.2,2.3,871.5,25.1,432.1,174.3,577,575.9,184.5,186.9,806.7,859.1,1250.7,852.8,396.2,43.9,267.2,0,9573.6,11.3,1.7,102111.9,1790.6,34.7,0,0,164698.6,0
"IMP_29",213.5,1.3,4.8,27.7,274,46.4,38.7,38,647.7,22.6,176.7,297.2,10.6,272.5,12.2,170.9,157.7,148.6,70.9,349.8,195.9,179,2617.4,37035.4,57.2,633.5,245.7,16.5,203,1363.6,6404.7,475.6,2.7,1.8,508.2,106.6,236.7,158,154.5,117.9,49.1,47.2,832.8,1348.5,1433.2,325.8,522.3,60,192.4,0,95673,3,1,125302.7,2211.4,127.2,0,0,281825.2,0
"IMP_301",1,0.1,1,0.1,1.8,0.2,0.1,0.2,3.5,0.2,1,1.4,1.1,1.7,0.1,1.5,0.6,1.2,0.8,5.8,1,1.8,7.2,17.4,186,115.3,3.9,0.3,0.8,19.9,7,2.7,9.2,1.8,5.1,2.6,2,0.4,1.2,1.1,0.6,0.9,5.8,2,217.2,0.7,2.4,0.2,2.1,0,631.2,0,0,1287.1,22.7,0.4,0,0,2583.2,0
"IMP_302T309",5.2,0.1,8.9,1.8,9.9,1,0.7,1,13.7,0.9,7.8,6.1,9.1,8.8,1.4,6.8,2.7,6.1,5.9,28,4.2,6,53.2,199.9,108.5,7073.3,59.1,3.2,16.1,62.7,57.1,157.8,82.3,69.6,147.9,137.1,7.4,3.4,7.5,9.3,5.1,6.6,102.3,36.8,7391.9,4.8,11.8,1.2,58.7,0,8128.4,0.3,0.2,26768.7,470.3,2,0,0,51380.5,0
"IMP_31T33",79.5,16.3,2.9,5.1,63.6,9.5,6.9,9,176.5,102.6,153.7,120.6,41.3,288.1,75.4,239.1,76.1,115.8,339.4,249.8,503.3,337,990.3,1126,24.3,168.2,2634.3,11.1,160.3,6919.9,2704.7,68.6,1.8,2.9,183,30.2,588.2,52.8,207,312.2,183.7,1786.2,1275.1,807.5,5222.4,348.8,9395,168.2,517.4,0,83944.7,12.4,696.9,35296,638,637.5,0,0,160127.1,0
"IMP_35",45,1.9,0.2,3.2,65.9,6.9,5.8,1.8,65.4,11.5,12.4,42.1,145.2,129.8,22,65.3,25.5,26,15.3,34.2,16.1,8.8,24.4,36.1,1.1,7.8,14.7,133.6,6.6,99.7,418.9,20.7,0.6,1.6,66.6,3.5,192.9,16.2,23.8,37.8,45.9,637.6,133.8,61.7,138.1,63.1,105.3,14.4,21.4,0,1382.4,0.9,0.6,216.1,1.5,35.7,0,0,4715.9,0
"IMP_36T39",9.5,0.1,0,0.4,11.2,0.6,0.6,0.5,16.1,2.2,4,6.7,17.1,21.5,4.1,12.5,3.8,11.4,3,22.6,3.6,3.7,14.9,20.8,0.5,4.1,5.1,6.4,1.3,36.8,30.5,3,0.1,0.5,3.2,0.7,14,3,4.2,5.2,6.1,26.2,16.6,9.5,22.9,5.2,14,1.5,2.8,0,179.5,0.2,0.2,78,1,16.7,0,0,690.3,0
"IMP_41T43",10.3,2,0.2,1.1,19.8,1.5,1.7,2.3,41.3,3.2,11.6,13.1,8.9,20.2,10.8,16.6,17.9,9.7,5.6,32.5,14.2,11.1,31.4,77.2,1.5,10.7,14.1,6.6,5.9,220.4,124.9,11.1,0.5,1.6,6.4,2.3,40.7,13.6,27.4,40.4,34.4,50,85.7,52.4,106.7,12.5,61.3,5.6,12.7,0,411,0.5,0.8,322.4,3.6,198.8,0,0,2251.1,0
"IMP_45T47",3698.7,53,40.6,110.3,2018.9,191.1,136,166.5,8874.9,802.2,1450.6,2189.5,2363.3,5264.7,4678.6,3243.1,1116.3,1815.3,975.8,4104.7,2224.5,1478.6,4787.5,10886.9,217.2,2117.6,2119.6,952.4,401.6,14219.2,6243.8,878.9,59.8,331.5,627.7,345,3025.1,936.1,1611.9,1264.2,587.6,1674.2,3955.8,1804.5,8872,1688.7,6879,419.3,878.8,0,148856.1,73.1,162.2,68030.9,1199.7,3753.5,0,0,346858.4,0
"IMP_49",346.5,14.3,5.4,11.6,511.5,38.9,18.4,21.5,998.9,66.8,412.3,305.2,1524.8,446.1,149.1,317.7,214.7,390.9,188.9,764.1,261.5,240.5,693.2,1387.3,27.4,299,357.4,270.9,53,2677,1179.7,319.4,9.2,47.6,180.8,59.5,377,148.3,250.4,218.9,124,349,593.1,303.1,1217.3,495.2,807.2,110.3,130.2,0,12951.3,7.7,31.6,7896.8,140,5270,0,0,46232.3,0
"IMP_50",47.4,0.8,1,1.6,305.1,3.5,37.5,29.9,131.9,10.3,26.2,30.5,515.7,74,59.5,48.5,21.5,30.9,11.3,68.3,52.4,30.3,85.5,164.4,4.2,45.1,49.9,15.2,7.1,307.3,438.4,16.9,1170.8,4.1,942.3,255.3,59.2,22.1,38.4,26.1,10.2,36.8,275.1,119.2,1453.3,56.8,166.9,7,18.3,0,5290.2,1.4,7,1384.3,24.5,1143.8,0,0,15185,0
"IMP_51",25.2,0.6,0.5,1.1,9.1,1.3,2.9,17.7,186.7,12.2,45.8,78.9,32.4,69.2,15.5,82.8,51.9,32.9,14.1,95.7,32.2,17.7,80.6,104.5,3.4,29.1,81.6,142.5,92,202,1321.3,223.8,26,44.3,240.2,86.7,267.8,214.9,228.5,722.7,734.5,1300.2,1131.8,1251.5,1177.9,175.5,638.2,94.1,142.4,0,16788,0.6,2.4,514.7,9.1,3678.8,0,0,32577.9,0
"IMP_52",84,3.9,2.7,3.3,130.5,9,15,5.3,271,31.1,134.9,120.2,411.5,145.3,59.7,131.9,79.5,93.2,42.3,192.2,75.3,53,169.1,312.6,6.3,72.6,90.3,137.3,27.1,622.9,1173.4,212.1,22.6,125.1,263.6,97,127.6,63.7,62,81.3,30.4,76.8,243.8,108,358,59.1,219.6,21.7,40.1,0,3329.1,3.3,7.8,1818.1,31.7,319.9,0,0,12428.8,0
"IMP_53",1,0,0,0.1,3,0.1,0.2,0.2,5.3,0.5,0.9,1.8,2.2,2.7,1.7,1.5,0.9,1,0.5,3.2,3.6,1.3,4.5,4.3,0.2,1.7,2.3,2.6,2.8,6.6,356.7,248.9,6.9,0.5,17.8,16.9,34,18,4.5,35.6,41.3,8.7,50.3,37.4,21.2,5.2,44.3,4.1,14.8,0,169.1,0.1,0.2,27.3,0.2,126,0,0,1346.6,0
"IMP_55T56",4.4,0.1,0.1,0.1,2.1,0.1,0.1,0.2,14.3,0.6,1.7,1.9,2.1,4,4.2,2.4,0.8,1.3,1,3.2,1.5,0.9,3.2,7.4,0.1,1,1.7,1.1,0.4,11,12.1,1.7,0.1,0.7,0.9,0.4,8.2,9.4,5.3,2.8,5.2,4.1,7.9,4.2,8.9,2.3,8.8,0.9,1.4,0,176.5,0.3,0.9,41.8,0.6,30133,0,0,30511.6,0
"IMP_58T60",8.6,0.5,0,0.4,38.3,0.9,0.6,0.8,28.9,3,5.6,14.9,6.5,13.8,10,11.1,5.1,6.5,4.4,20.7,13.2,3.4,19.4,17,1,9.9,24.4,31.4,5.8,108.5,791.3,34.7,2.9,4,59.3,4.4,461,5729.7,2174.5,503,196.7,92.6,1112,371.5,878.3,787.6,635.4,38.6,134.7,0,6073.4,68,324,7283.9,11.1,319.2,0,0,28506.4,0
"IMP_61",4.9,0.1,0.1,0.2,9,0.4,0.3,0.4,15.5,1.4,3.2,5.4,3.6,9.3,6.7,6.5,2.8,3.6,2.4,9.9,10.4,3.1,10.7,15.6,0.6,5.5,5.3,5.7,2.4,29.8,91.5,7.6,0.3,1,5,1.2,22.5,21.5,42.9,49.7,31.8,18.4,85.8,49.3,98.3,13.9,38.2,4.7,13.7,0,365.3,0.6,0.9,320.4,2.2,1340.4,0,0,2801.9,0
"IMP_62T63",65.1,5,0.3,1.4,893.4,24.7,3.2,3.8,382,63.3,162.3,267.7,165,166.6,49,255.7,163.9,166.8,106.4,503.5,228.3,62.9,462.6,244.8,12.1,173.4,297.7,558.7,193,1026,6830.4,387.2,4.5,31.5,303.5,64.9,1222.8,1558.8,1656.8,6033.6,3151.3,573.9,9628.2,6053.1,11856,999.6,3362,437.3,1632.3,0,1729.1,13.8,62.9,21773.9,11.2,95.8,0,0,86182.8,0
"IMP_64T66",236.9,3,45,20.7,862,19.5,57.2,135,292.7,33.2,22.9,51.2,32.3,101.7,40.5,74.4,82.5,69.6,57.5,142.1,100.9,51.5,154.5,165.7,14,121.9,158.3,399.8,110.1,551.9,5153.8,1215.5,144.2,197.9,411.3,109.5,834.1,355.4,301.5,549.3,27516.5,9627.8,2926.2,2500.4,8486.2,206.7,5719,310.4,1095.9,0,49314.4,51.5,2.6,915.2,1,1287.5,0,0,123442.4,0
"IMP_68",5,0.1,0.1,0.2,17.4,0.3,0.5,0.5,14.3,1.1,3.1,4,55.3,6.1,4.9,3.6,1.9,2,1.3,7.1,9.9,1.4,7,11,0.8,4.9,4,10.4,2.3,30.1,147.3,7.8,0.3,1.5,8.9,1.8,52.7,14.7,13.7,22.9,68.1,54.2,69.9,30.4,37.4,13.7,62.9,10,13.9,0,229.1,2,0.7,141.3,0.5,6076.1,0,0,7292.2,0
"IMP_69T75",142.1,14,0.7,74.3,2018.2,63.4,191.1,193.9,2602.5,271.2,331.1,667.8,764.6,1202.5,997.3,636.1,421.3,379.4,229.7,1449.4,2799.3,227.8,1645.3,1835.8,127.8,1038.7,810.9,760,594.3,7188.9,24586.1,1556.7,87.1,69.2,726,286.6,9196.5,3128.7,2985.8,5402.9,7981.6,7638.5,13350.1,7432.5,6711.2,955.3,8405.6,1077.7,1469.9,0,3490.8,150,98,22527.2,5.8,601.8,0,0,159600.9,0
"IMP_77T82",110.3,7.8,0.2,10.7,197.7,4.9,14.3,29.6,156.1,13,14.2,62.1,47.7,107.5,39.9,40.1,34.4,34.1,21.4,106.2,73.1,18.9,70.9,108.4,6.8,48,53.6,191.9,66.1,778.8,2386.5,429.4,13.4,238.2,108.7,52.7,491.4,316.1,458,978.9,569,479.8,1527.5,937,461,129.6,940.5,101.8,86.4,0,2870.2,4.6,4.6,357.4,3.5,949.9,0,0,17365.1,0
"IMP_84",16.7,3.1,0.2,0.5,20.8,1,1.3,1,46.2,2.6,9.7,9.8,16.9,18.1,11.8,11.9,9,11.9,3.2,25.1,9.5,3.8,19,20.2,0.7,6.8,9.1,11.7,4.2,66.9,131.6,12.6,2,2.8,10.2,3.2,37,37.5,31.2,68.3,61.8,36,134.8,76.5,151.3,16.7,66.3,7.7,20.4,0,313.2,2.1,3.4,491.2,1.2,197.4,0,0,2288.9,0
"IMP_85",4,0.1,0,0.1,10,0.4,0.3,0.7,11,1.3,4.1,5.5,9.4,8.7,2.2,6.6,2.6,2.9,1.9,7.7,3.6,1.3,6.6,8.7,0.3,2.9,4.7,14.4,2.9,22.9,69.3,5.6,1,1,5.4,1.4,15.6,23.1,17.5,49.1,32.7,12.9,183.8,49.3,113,12.4,43.1,4.1,14.1,0,148.5,8.1,1,2632,0.6,879.4,0,0,4471.6,0
"IMP_86T88",3.3,0,0.1,0.2,3.7,0.3,0.2,0.3,9.6,0.9,4,3.1,2.4,5.8,12.3,4,1.4,3,1,7.7,5.3,2.8,9.2,15,0.4,2.7,5,1.8,0.9,29.4,17.3,1.7,0.1,0.5,1.6,0.5,6.5,2.9,5,7.6,3.9,5,20.9,7.8,24,2.9,21.2,1.1,2.9,0,253.1,0.5,0.7,245.1,2.2,1321.2,0,0,2092.2,0
"IMP_90T93",2.6,0.1,0,0.1,2.8,0.2,0.2,0.2,10.2,0.9,1.5,2.5,1.3,4.3,5,3.3,1.4,1.7,1.2,4.8,2.3,1.2,4.6,6.2,0.2,1.4,4.3,2.4,1.1,18.3,103.9,3.1,0.3,1,1.5,0.6,25.5,44.9,23.7,33.2,23.7,29.5,60.7,25,29.9,6.5,26.3,16.1,10.5,0,748.1,42.9,77.7,112.8,0.8,2936.8,0,0,4471.2,0
"IMP_94T96",4.4,0.1,0.1,0.2,7.2,0.3,0.3,0.2,13,1,5.7,4.6,21,6.8,4.3,4.6,2.1,2.9,2.2,6.6,3.1,1.8,6,9.7,0.3,2.7,3.7,4.8,1,24.6,31.6,4.1,0.2,1.7,3.6,1.4,9.2,5.1,3.9,8.5,7.5,5,18.3,10.4,23,3.9,14.1,1.6,3,0,187.2,0.4,0.7,83.9,0.9,1488.5,0,0,2063,0
"IMP_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",58.3,0.6,2,10.3,623.2,18.2,13.7,16.2,10.7,69.3,73.3,147.9,2505.7,359.7,177.9,224,96.8,95.6,38.6,218.7,211.6,108.8,391,2108.3,17.7,186.5,196.2,435,44.2,1143.2,1021.4,183.5,12.2,67.3,91,63.9,254.3,118.3,170.2,181,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764.4,0,0,17878.5,0
"TXS_INT_FNL",3173.2,175.8,67.7,302.5,3793.1,433.6,395.2,456.1,4608,703.5,820.7,2761,1916.7,3735.8,210.2,3392.5,2796.5,1704.8,984.8,2380.8,531.4,1384,3008.7,8215.7,142.1,929.9,2052.1,1548.1,922.5,27010.7,16245.1,7914.1,81.3,1034.1,2605.2,2280.1,6278.1,1973.9,2112.4,3605.3,2993.2,10737.4,8077.5,6197.5,34137.7,8397.5,7378.5,1293.8,1279.3,0,556660.3,5877.1,320.6,86270.7,1482.8,0,5005.4,15669.3,0,876466.1
"TTL_INT_FNL",294829.2,11423.6,2162.8,10334.1,245198.8,17477,17562.1,19823.1,766375.2,41396.6,100555.2,175964.4,439517.6,310905.1,103039.5,194286.1,103363.6,120946.8,95585.9,267646.7,135138.9,76823.4,234617.2,563449.4,16442.1,117933.8,127708.3,242555.9,60509.5,1017292,2066285.5,342541.7,21173.6,83944.3,184989.2,64392.2,583481.4,380800.6,338439.4,430880,1492178.5,1347082.1,1100587.7,668761.4,1425371.8,336513.5,1103819.6,148339.6,222227.5,0,15369683.2,457820.6,3366270.6,5145320.6,26664,74149.1,70864.4,2200111.5,3113439.5,48096997.2
"VALU",235416.6,11941.6,4412.5,19029.7,230352,14331.6,28194.2,32988.4,301347.9,28170.7,62835.2,101475.9,143246.8,270576,217689.2,81844.9,72875,48482.8,48805.4,149986.9,344448.6,66532.2,165393.6,133417.3,26244.9,127977.4,156607.9,347025.3,79098,965325.9,2362409.1,342804.9,19103.8,83948.4,190756.9,136979.3,602052.6,517889.3,330125.8,779766.8,1907115.4,2760927.6,1879413.5,969184.6,1880961,1187811.5,1718951,202960,306207.8,22121.1,0,0,0,0,0,0,0,0,0,22717564.9
"OUTPUT",530245.8,23365.2,6575.3,29363.8,475550.8,31808.6,45756.3,52811.5,1067723.2,69567.3,163390.3,277440.3,582764.4,581481.2,320728.8,276131.1,176238.5,169429.6,144391.3,417633.6,479587.5,143355.6,400010.8,696866.7,42687,245911.2,284316.3,589581.2,139607.5,1982617.9,4428694.6,685346.6,40277.5,167892.7,375746.1,201371.5,1185534,898689.9,668565.3,1210646.9,3399293.9,4108280.4,2980476.6,1638262.7,3307610.2,1524535.9,2823481.4,351345.2,528541.2,22121.1,0,0,0,0,0,0,0,0,0,40993652
