"","D01","D02","D03","D05","D06","D07","D08","D09","D10T12","D13T15","D16","D17T18","D19","D20","D21","D22","D23","D24A","D24B","D25","D26","D27","D28","D29","D301","D302T309","D31T33","D35","D36T39","D41T43","D45T47","D49","D50","D51","D52","D53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T75","D77T82","D84","D85","D86T88","D90T93","D94T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"IMP_06",25,1.5,0.5,6.3,22232.4,5.4,7.2,13.8,13.6,1,2.7,9.4,212012.5,5946.5,3.2,5.1,19.3,14.8,48.8,5.2,2.5,4.2,14.5,9.3,0.4,2.9,3.8,23365.3,5.2,81.8,40.2,125.6,9.8,59,11.1,14.9,18.9,3,3,4.7,19.9,11,19,16.4,12761.8,49.4,19.8,3.2,6.9,0,433.5,0.3,0.1,256.2,5.6,25,0,0,277782.4,0
"IMP_07",5.1,0,0,0.4,4.4,241.7,6.1,33.7,28,1.5,1.4,5.6,1.6,322.5,2,8.5,24.9,1284.8,1079.6,168.3,17.7,69.8,71.9,80,2.7,28,56.4,2,11.6,90,13.3,0.7,0,0.1,0.5,0.2,11.8,16.4,12.7,48.3,2,2.3,54.2,52.4,8.2,29.2,6.7,103.4,95.6,0,19.2,0,0,121.1,7.6,10.7,0,0,4267.1,0
"IMP_08",81,0.1,0,27.7,3.7,1.4,66.1,5.6,26.3,1,0.8,23.5,4.4,185.3,1.9,5.5,595.9,118.4,4.5,3.5,1,2.5,9.5,9.3,1.1,7.4,3.3,61,25.7,942.8,4,8.4,0.7,1,1.2,0.5,2.4,0.7,5.5,1.1,1,2.2,27.2,2.5,100.7,2.1,7.8,0.5,1.3,0,53.9,0,0,69.1,4.2,6.6,0,0,2524.4,0
"IMP_09",1.9,0,0,12.6,350.2,16.5,20.3,36,2.3,0.3,0.2,0.9,354.8,10.4,0.6,0.9,13.2,2.7,1.2,1.4,0.8,0.4,1.3,1.6,0.1,1,0.7,40,0.7,52.6,7.3,1.5,0.1,0.8,0.5,0.3,2.3,1,2,1.7,2.6,3,6.8,2.5,19.4,1.1,2.9,0.5,0.7,0,19.7,0,0,1111,0.3,10,0,0,2123.5,0
"IMP_10T12",1670.4,3.2,7.1,3.2,16.9,2.4,2,6.8,7063.1,86.6,10.2,106.1,29.3,399,104.3,116.4,16.3,8.9,7.5,28.1,11,9.9,25.6,37,1.3,15.7,25.3,9.4,3.7,62.3,308.7,10.6,13.1,22.8,5,2.4,2750.5,8.6,6.5,9.8,12.9,24.3,193,24,1022.6,683.2,698.4,229,98.4,0,52169.3,46.3,1,191.2,24.9,3977.7,0,0,72423.2,0
"IMP_13T15",133.1,0.2,5.5,2.1,5.9,1.1,0.8,3,89.2,3111.9,115,992.9,9.2,105,14.3,470.6,76.3,5.4,2.8,45.2,4.3,5.4,239.1,1764,26.5,185.3,992.2,3,37.6,491.6,1776.2,5.8,41.7,1.1,7.4,19.9,425.7,31.8,340.7,6.5,2.5,41.4,70.9,157.9,1119.9,288.6,909.2,105.5,580.7,0,117997.9,29.2,1.2,2272.9,249.2,2000.3,0,0,137422.8,0
"IMP_16",49.2,2.8,4,6.4,2.4,2.3,1.8,18,54.2,7.6,2666.7,581.3,3.6,38.5,4.1,159,41.4,7.3,52.1,85.6,22.1,28.2,145.5,449.5,12.4,23.8,810.1,4.4,3.9,4647.8,488.5,156,1,5.7,24.6,10.4,160.7,23.2,78.4,137,10.8,471.3,76.3,131.6,144.4,224.8,191.9,18.7,50.3,0,1589.4,0.2,3.3,1290.6,85.2,169.5,0,0,15480,0
"IMP_17T18",56.9,2.3,0,7.3,10.7,8.2,5.7,11.8,2538.7,60,66,4681.4,8.5,564.5,165.8,442.9,119.9,108.7,95.4,230.2,61.7,113.6,242.3,308.2,5,67.9,292.7,6.9,30,259.9,1206.6,99.8,4.7,4.4,213.7,114.4,489,415.2,67.4,158.6,240.6,92.5,575.8,460.9,820.6,599.4,747.9,47.9,147.8,0,4689.1,0.4,0.8,199.9,12.7,536.5,0,0,22520,0
"IMP_19",1708.5,108.2,32.4,294.5,826.3,210.2,205,565.4,595.4,77.2,161,618,2472.3,2503.8,121.5,422.9,782.8,329.1,83.1,182.1,41.9,257.5,339.3,129.5,7.2,57.3,171.6,3107.8,269,4108.1,1327.4,6904,700.2,4279.6,656.5,1056.9,589.4,59.4,61.2,133,1027.7,643.8,455.7,839.5,9763.5,3505,815.2,127.7,355.9,0,30412.2,3.5,0.4,142.8,34.3,882.1,0,0,85565.8,0
"IMP_20",5523,3.3,0.7,179.4,799.6,132.2,97.4,307.9,959.3,1606.2,374.2,2500.5,827.8,21621.8,2309.9,7935.9,531.5,220.5,102.1,1187.3,381.9,421.7,684.9,1359.6,39.5,181.6,1110.3,323.6,147.2,1936.4,566.1,148.4,11.9,60.8,196.7,39.8,114.4,134.6,88.3,139.7,68.3,1279.2,1393.7,935.5,3326,703,1566.2,61.9,543.1,0,17630.1,10.7,0.6,991.4,67.5,415.4,0,0,84300.3,0
"IMP_21",578.8,0.3,0.1,9.6,45.7,7,5.4,18.3,215.3,81.6,27.3,129.1,37.3,1489.9,6903,403.2,27.8,13.3,7.1,66.6,27.9,23.5,45.4,78.8,2.5,16,64,18.2,9.1,144.5,199.2,8.9,0.8,3.1,11.6,2.9,29.2,13.8,11.4,16.7,25.9,73.3,724.9,63.5,773,41.7,8365.2,75.2,36.9,0,49566.6,21.2,1.1,522.7,51.8,337,0,0,71474.4,0
"IMP_22",274.8,5.9,0.1,77.3,25.6,73.3,35.1,180.6,3143.3,101,125.5,569.7,29.5,1529.7,448,2655.7,180.2,199.7,89.3,586.1,254,303.3,1355.5,4353,31.9,465.1,1623.6,8.8,58.9,4663.7,2940.7,99.4,1.3,5,112.2,502,856.1,279.4,457.4,162.8,68.5,98,738.1,530.9,1366.4,235.6,1384.4,29.6,205.9,0,9083.4,0.5,1.5,981.4,68.1,44,0,0,43700.9,0
"IMP_23",25.3,13.3,0.2,20.7,112.8,29.9,23.9,114,709.8,24.9,114.1,68.1,9.6,268.3,86.5,237.3,1454.4,337.6,34.1,204.2,55.8,250.8,373.9,1036.5,9.6,45.1,159.9,11.2,24,9180.8,223.3,10.5,0.6,2.2,23.1,6,264.3,43.4,268.1,92.7,15.8,27,357.8,188.9,645,61.9,515.2,18.4,103.1,0,2555.4,0.2,0.8,202.2,13.7,37.7,0,0,20713.9,0
"IMP_24A",35.2,0.3,0,9.9,1732.9,62.5,46.3,162.1,24.7,63.2,64.4,28.1,2.8,235.9,2.6,284.1,136.6,6625.2,133.7,12383.1,160.8,1082.3,7684.2,5434.6,163.5,964,1161.5,1.8,143,1479.3,142.7,206,1.4,1.4,80,2.6,13.4,396.4,61.7,30.2,1.3,331,177.7,126.9,82.5,39.8,81.8,51.5,44,0,105.8,0.1,0.2,284.2,18.3,3.7,0,0,42593.3,0
"IMP_24B",56.8,0.2,0,2.7,32.4,2.9,1.9,7.8,2057.3,16.5,73.2,283.1,7.2,271,20.5,199.3,22.9,3129,17396.9,6826.3,1253.3,4075.4,2960.8,4933.1,165,1934.3,1369,84.7,27.7,657.4,435.3,5.5,1,0.9,5.3,2.3,29.7,505.4,212.1,128.8,1.4,18.4,215.5,28.3,323.4,12.7,30.7,11.4,58.7,0,323.4,0.2,0.2,297.2,19.1,10.1,0,0,50545.5,0
"IMP_25",207.9,9.7,2.5,41.4,186,44.7,18.1,134,1315.4,70,216.3,479.7,21.1,643.9,56.7,533.7,204.2,574.2,651.6,3162.7,491,784,2279.9,6241.7,123.6,810.4,704,18.4,167.6,5608.6,553.7,149.3,93.3,19.1,88.9,88.7,259.5,142.2,339.4,202,32.2,163.5,383.4,307.3,895.1,74.7,234.9,60.5,141.1,0,3882.3,0.6,2.7,6282.1,407.1,64.9,0,0,40671.8,0
"IMP_26",77,1.6,0.3,8.5,53.2,5.6,4.3,83.8,586.1,129.1,168.9,407.4,27.7,896.7,48.4,442.4,172.9,257.1,313.9,935.7,6395,1084.3,2000,4455.1,427.6,2393.2,761.6,41.9,165.1,1563.8,2779,76.7,2.5,6.8,88.3,8,143,666,2840.8,1639,449.7,123.9,2969.5,810.3,3816.3,298.2,1354.1,38,767.2,0,47157,38.9,4.4,130118.3,8420.4,330.5,0,0,228855.2,0
"IMP_27",402.5,1.2,0.4,11.4,59.4,10.3,5.6,104.9,256.9,15.2,151.8,122.6,5.6,209.3,24.5,275.3,38.3,406.4,247.4,527.4,552.3,1898.6,3154.1,1602.2,63.1,533,329.9,9.3,148,7213.1,454.5,44.6,4.6,2.8,98.4,4.5,223.7,17.6,820.9,307.3,35.2,166,829.4,490.8,928.1,196.5,300.2,67.9,248,0,24488.5,1.1,0.5,22276.4,1462.4,187.7,0,0,72037.8,0
"IMP_28",948.8,32.8,0.3,281.8,1360.6,269.1,156.8,961.7,873.3,17.4,128,379.7,15.2,762.4,23.7,409.7,49.8,205.2,201.1,835,138.7,361.9,7876.8,6203,137.9,844.6,739.9,124,557.3,7086.1,1035.5,129.1,6.9,5.8,543.5,26.7,221.6,240.8,451.9,339.8,48.8,42.4,462.3,755.5,780.9,526.7,238.3,28.8,343.9,0,3962.9,8,1.1,75047.6,4869.7,70.3,0,0,122171.1,0
"IMP_29",320.5,3.6,5.7,85.8,212.3,68.3,84.6,164,889.9,31,187.9,363,6.7,361.2,47.5,185.2,160.6,207,95.5,368.5,195.3,189.4,4804.9,43602,72.7,914.7,309.6,17.6,300.9,1084.4,7188.7,715.9,9.8,5.5,688.3,354.5,168.7,318.3,135.7,80.2,24.9,16.7,786,1677.4,1578.3,403.2,463.9,33.2,223.4,0,85153,3.4,0.5,128303.2,8392.6,258.3,0,0,292323.8,0
"IMP_301",2.2,0.1,0.1,0.6,2.4,0.5,0.3,1.7,6.9,0.4,1.2,2.5,1.2,4,0.6,3.2,0.9,1.8,1.8,10.9,2.3,3.5,18.4,33,203.2,168.8,6.1,0.5,1.5,31.4,8.9,3.4,15.8,4,3.6,2.2,2.5,1.1,2.4,1.6,1.3,1,4.9,3.4,93.9,1.3,3.5,0.5,1.7,0,437.8,0,0,1185.4,77.3,1.3,0,0,2370.9,0
"IMP_302T309",4.7,0.2,1.7,10.2,5.5,0.8,0.7,2.9,12.6,0.9,7.7,5.1,8.7,9.8,1.9,6.2,1.7,8.4,10.7,25,3.8,6,72.8,188.3,160.8,12473.3,65,3,6.9,34.2,45.3,228.3,189.6,212.7,96.4,130.1,6.1,3.8,5.6,4.1,5.1,4.2,57.3,15.3,4435.3,3.7,9.7,5.2,25.5,0,6163.4,0.7,0.1,19892.3,1292.4,2.8,0,0,45974,0
"IMP_31T33",108.3,16.8,2.1,6.7,27.6,6.4,4.9,23.1,145.5,76.8,299.9,72.9,14.7,270.1,52.4,161,58,82.2,194.4,163.7,151.4,248.1,871.3,734.9,27,236.6,2264.7,10.6,133.3,3886.4,1488.2,56.5,6,7.6,108.1,31,393.6,42.8,164.2,157.9,181.5,942.9,590.3,562.6,1481.1,296.1,6256.3,285.9,463.4,0,47716.2,7.3,376.5,19891.5,1331.4,1328.2,0,0,94518.4,0
"IMP_35",42.8,3.1,0.2,7.1,78.4,9.9,9,7.6,79.2,14.7,16.9,52.4,452.8,144.4,18.3,47.2,25.1,38,28.5,38.1,18.2,9.5,28.6,34.6,1.8,15.5,17,163.5,5.7,62.4,331.1,17.3,1.2,3,72.8,5.2,165.6,13.9,26.2,20.6,50.1,389,108.8,43.2,119.2,72.3,110.1,20,25.1,0,1197.4,0.7,0.4,174.3,4.9,61.2,0,0,4504.3,0
"IMP_36T39",7.2,0.1,0,0.5,5.5,0.5,0.5,1.4,12.6,1.9,2.3,6.1,26,20.3,3.4,7.9,2,5.7,7.5,10.9,2.2,3.3,9,14.7,0.4,5.8,3.9,6.6,0.7,15.6,16.6,2.9,0.3,1.2,2.4,0.7,7.3,1.8,2.6,2.3,3.7,12.3,9.1,4.6,16,4.3,8.7,1,1.9,0,103.2,0.2,0.1,67.3,2.7,18.9,0,0,476.4,0
"IMP_41T43",8.5,3.8,0.2,1.4,9.2,1,1.7,9.2,26.8,2.8,7.9,8.4,6.9,17.1,6.9,9.1,11.7,8.4,5.2,16.6,7.1,6.3,22.4,31.3,1,9.3,9.7,6.2,4.1,108.8,63.3,11.1,1,4.1,4,2.2,21.7,7.5,18.5,13.8,27.3,30.2,41.8,24.8,64,11.2,41.6,3.8,6.3,0,279.1,0.4,0.5,181.7,8,206.2,0,0,1443.1,0
"IMP_45T47",3194.7,66.7,28.1,177.2,1136.9,154,121.9,464.6,7745.6,907.9,895.9,2042.3,2883.3,5826.3,2788.4,2466.6,729.3,1628.5,1418.7,3428.3,1286.1,1214.8,4651.4,9003,204.3,2903.5,1922.9,946.9,331.4,8294,3798.1,1517.7,186.1,819,467.4,358.5,2154.6,730.8,992,596.3,504,862.3,1952.7,1305.6,5716.1,1557.7,5489.2,287.8,742.8,0,94031.7,49,89.7,52377.8,3410.9,6152,0,0,255013.5,0
"IMP_49",311.5,20.1,3.5,20.9,354.7,25.8,16.9,65.6,971.2,73.1,240.4,281.2,2302.1,530.3,117.9,244.9,161.1,360.1,254.5,618.7,175,205.8,706.5,1177.1,29.1,496.6,329,341,48.4,1656.9,825.2,402.2,27.2,79.2,174.9,69.5,277.4,118.1,186.2,142.5,149,201.8,387.9,244.7,853.5,511.8,630.6,92,102.6,0,9235.4,5.9,19,6597.5,433.2,9401.9,0,0,43309.1,0
"IMP_50",37.3,1.1,0.7,2.4,161.7,2.7,18,51.7,113.4,10.9,18.3,26.8,465,85.9,26.9,37.2,15.5,29.4,17.7,55.9,25.4,22.4,82.8,136.1,3.6,55.3,39.1,24.2,6.2,185,64.3,13.4,905.8,6.3,360.8,303.1,41.1,13.5,20.7,11.4,20.4,17.3,224,69.5,692.2,68.2,100.5,5.6,14.5,0,3150.7,0.8,2.8,980.9,64,2297.6,0,0,11208.1,0
"IMP_51",31.8,1.2,0.6,2.7,7.6,1.7,4,103.4,238.5,20.4,59.1,110.9,28.6,122.2,29.2,103.3,57.3,49.5,22.4,139.1,30.8,20.4,134.4,128.3,4.8,48.4,116.1,158.2,80.9,189.9,966.9,161.3,16,25.5,180.2,28.7,236.7,140.6,183.8,520.8,957.6,805.8,844.4,794.2,1298.9,198.6,526.6,48.7,99,0,13465.5,0.7,1.9,533.3,34.6,6507.2,0,0,30623.5,0
"IMP_52",67.9,4.5,2.7,5.1,74.4,5.5,15.9,13.2,205.3,18.8,52.9,65.8,466.1,134.5,40.8,63.7,45.4,73.6,46.1,139.9,54.9,39.8,152.9,250.3,5.8,99.9,78.2,149.3,23.2,320.8,1327.6,260.7,66.6,250.7,404.1,99.9,102.5,47.8,41.2,42,24,32.5,129.2,80.7,257.3,56.6,163.6,25.6,29.5,0,2142.1,3.1,4.2,1340.5,86.6,460.6,0,0,10196,0
"IMP_53",1.2,0,0,0.1,0.7,0.1,0.1,0.2,2.8,0.2,0.4,2,2.1,2.4,0.6,0.6,0.3,0.7,0.7,1.9,0.5,3.8,7.7,1.4,0.1,0.9,1.9,3.8,3.1,2.7,545.5,88.5,32.6,0.7,16.8,16.4,50.4,25.3,4.6,31.1,67.3,4.6,59.4,44,25.9,12.1,54.5,4.9,20.9,0,159.3,0,0.1,16.5,0.4,183.9,0,0,1508.6,0
"IMP_55T56",4.9,0.1,0.1,0.2,1.7,0.1,0.2,0.7,16.5,0.8,1.4,2.7,4,5.3,3.4,2.2,0.6,1.3,1.7,3,1.4,1.1,4.1,10.2,0.2,1.6,2,1.3,0.4,8.3,9.8,1.9,0.2,0.9,0.6,0.5,6.6,4.8,3.6,1.7,5.2,2.8,5.8,3.3,8.2,2.6,8.8,0.8,1.4,0,135.4,0.2,0.5,47.8,2.7,47376.9,0,0,47714.3,0
"IMP_58T60",13.6,0.5,0,0.7,31.4,1.1,0.5,2.9,27.3,2.4,2.7,13.4,4.3,18.6,14.1,8.2,2.7,3.8,3.3,14.5,10.8,3.2,16.1,11.3,1.2,16.2,18.1,23.8,2.8,64.1,476.7,14,2.3,3.6,28.6,5.5,175.9,3310,1684,266.9,176.7,50.9,705.7,239.1,612.6,648.4,390.2,22.7,105.7,0,3825.7,39.6,175.5,4189.9,25.7,604.8,0,0,18114.2,0
"IMP_61",5.7,0.2,0.1,0.5,5.9,0.4,0.4,2.5,16.8,1.5,1.5,3.8,2.6,10.5,6.3,4.8,1.8,2.9,3.2,7.9,7.6,2.7,10.4,10.7,0.7,8.4,4.9,5.2,1.7,21.4,66.3,5.2,0.6,1.8,2.7,1.5,19.3,17.1,45.5,21.6,32.8,12.7,56.7,28.1,70.3,13.5,30.2,3.4,8.5,0,288,0.6,0.8,268.4,7.2,2603.7,0,0,3760,0
"IMP_62T63",79.9,6.6,0.2,2.1,512.1,26.2,4,15.3,291.2,45.1,85.4,161,62.7,132.4,112.5,132.2,94.2,88.6,59.6,307.1,148,43.6,379.2,130.1,17.2,327.1,227.1,459.6,106.6,688.5,4279.1,197.3,3.3,28.1,115.1,68.5,787.4,927.2,1018.4,2532.6,3024.5,259.3,6141,3234.7,8686.1,770.9,2100.5,212.7,823.2,0,1183.9,11.8,49.5,17650.7,23.8,125.6,0,0,59000.6,0
"IMP_64T66",410.8,5.4,49.4,27.3,699.2,32.7,131.2,519.8,423.3,48.4,30.2,62.5,19.8,154.1,71.6,91.1,94,106.3,97.3,205,89.8,88.7,249.6,216.6,16.7,147.4,227.1,462.9,98.6,427.3,5190.4,1190.3,243.8,135,292.3,212.7,899.9,258.4,272.7,406.7,26909.9,8623.1,2906.3,2234.4,5857.1,371.9,5220.1,273.3,1191.7,0,46867.1,51.9,1.3,1241.9,1.1,2441.9,0,0,118599.2,0
"IMP_68",6.4,0.2,0.1,0.3,15.9,0.2,0.5,2.9,10.2,0.8,1.5,2.6,121.4,6.7,4.3,2,1,1.1,1,4,4.5,0.8,3.5,3.6,0.4,3.4,2.9,16.8,1.5,19.2,109.9,4.7,0.6,1.9,9.5,1.8,34.9,8.9,13.8,11.2,41.5,51.6,52.8,18.2,44.5,18.1,56,9.5,18.9,0,199.4,1.9,0.1,108.5,0.5,8699.9,0,0,9758.1,0
"IMP_69T75",182,17.4,0.9,123.4,1302.4,64.7,177.5,944.2,1544.6,159.5,159.4,358.7,128.8,763.4,956.4,293,188.2,178.3,108.2,727.1,1758,152.5,1050.3,812.5,64.7,680.8,536.8,649.1,321.3,3355.5,14145.5,553.4,86.6,61.5,288,216.7,5075.9,1693.9,2238.3,2351.7,5730.6,3943.5,7910.1,3700.6,5178.3,868.4,5125.4,747.7,982,0,2155.4,117.1,50.9,20486.9,18.7,990.6,0,0,102478,0
"IMP_77T82",102.1,6.2,0.2,18.5,101.9,4.6,13.2,108.4,157.8,11.2,11.3,50.7,25.3,121.6,37.3,32.6,23.1,28.8,23.5,84.3,43.3,20.5,75.1,88.5,5.5,51.2,57,100.2,34.9,381.4,1054.9,237.8,17,153.1,72.5,39.5,256.3,207.3,337.7,348.6,432.6,157.2,878,426.5,217.3,95.7,511.5,66.8,66.6,0,2034.6,3.5,2.4,252,9.2,1764.4,0,0,11462.7,0
"IMP_84",47.1,1.8,0.5,2.2,25,1.9,2.7,8.5,128,6.4,19.5,35.8,90.1,65.7,17.9,27,10.7,17.5,23.3,35.2,12.2,11.1,34.7,41.5,1.7,39.5,21.3,24.4,4.6,91.9,127,28.1,4.6,14.5,14.6,7.4,39.9,30.1,24.8,26.1,85.2,43.5,83,44.8,144.8,27.1,78.2,6.4,14.1,0,633.3,2,2.1,523.8,11.7,265.1,0,0,3132,0
"IMP_85",8,0.2,0,0.6,8.1,0.5,1,7.6,22.2,2,3.6,7.2,12.3,15.1,4.8,6.8,2.3,3.1,2.9,7.4,5.1,1.8,7.8,7.6,0.4,5.8,5.8,13.9,2.6,31.5,56.5,6,1.4,2.5,4.5,2,15.4,10.4,16.1,21.2,29.9,22.2,138.8,26.3,93,10,31,3,8,0,132.7,10.9,0.6,2852.8,1.6,1533,0,0,5227.8,0
"IMP_86T88",5.3,0.1,0.1,0.4,3.3,0.4,0.3,1.3,13.8,1.1,3.5,5,10.4,9.8,13.5,4.4,1.5,3,3.2,7,3.3,2.9,11.4,12.8,0.5,6.3,6.4,3.3,1,24.3,15.8,3.2,0.5,1.9,2.3,0.9,5.3,2.5,3.5,4,4,3.4,17.1,5.9,20.9,3.7,28.2,1.1,2.6,0,228.2,0.9,0.5,334.2,8,2333.8,0,0,3191.9,0
"IMP_90T93",2.5,0.1,0,0.2,1.7,0.1,0.1,0.9,7.6,0.7,0.8,1.9,1,4.6,3.5,2.1,0.7,1.2,1.4,3.4,1.6,1,3.9,4.6,0.2,2.1,2.4,1.8,0.6,9.2,31.8,2.3,0.3,0.9,0.8,0.5,11.1,24.1,30.9,7.3,12.9,9.3,27.4,10.6,19.8,3.9,13.5,8,4.4,0,473.3,28.7,49.4,87.5,1.5,5135.5,0,0,6057.5,0
"IMP_94T96",10.1,0.2,0.1,0.6,7.7,0.5,0.6,1.5,28.8,2.1,6,11,40.6,18.3,5.8,7.6,2.9,5,7.7,10.6,3.9,3.6,10.7,13.7,0.5,11.5,6.9,8.2,1.3,27.6,36.6,7.8,1.2,5.1,5.4,2.3,11.7,6.5,4.8,5.7,9.5,4.7,17,10.2,29.9,7.4,19.2,1.7,3.5,0,216.5,0.3,0.5,94.6,4.4,2769.7,0,0,3531.4,0
"IMP_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXS_IMP_FNL",86.7,5.5,2.4,23.1,287.8,18.5,17.7,61.1,-40.2,87.4,54.8,132.8,2001.9,402.9,119.3,160.6,72.8,89,53,170,122.5,87.9,404.5,1519.7,16.5,234.1,213.9,358,41.6,803.1,583,376.2,41.6,210.9,70,76.2,159.7,63.5,98.6,62.7,366.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9913.7,0,0,19631.6,0
"TXS_INT_FNL",3306.7,182.9,61,532.2,2291.1,419.6,427.3,1403.1,4414.7,804.7,675,2610,2339.7,7282.8,764.3,2480.7,1894.9,1952.5,1034,1846.4,535.5,988.9,2842.8,5191.6,139,1051.5,1883.9,1609.9,772.1,14064.8,10060.1,9736.8,135.7,834.5,1866.4,1669.3,6406.8,1230.4,1500.9,2178.7,3770.4,6495,5858,4383.1,30631.9,6809.2,7534.8,835.6,990.3,0,408250.2,2420.7,143.8,54168.7,3432.8,0,11516.6,11218.3,0,659882.6
"TTL_INT_FNL",285828.7,11353.4,1774.1,21366.5,197531.1,16535.2,20637.7,73276,711139.8,47240.8,66724.4,171412,597978.5,388630.1,112496.9,164306.6,76091.6,114439.3,104120.3,231797.3,98708.6,72132.6,248717,471038.4,15188.2,171223.9,130553.6,235248.1,48044.5,621942.2,1347995.8,271264.9,39370.5,108899.3,136269.1,63704.3,422170.4,261412.7,312579,223728.9,1170952.6,791758.2,737944.7,433180.9,991529.1,307908.4,802434.6,99142.5,188444.7,0,11289986.8,353263.6,2562288.4,3702753.4,84249.9,123802.2,171641.4,1970070.2,2647497.8,37143721.9
"VALU",191646.6,10715.3,3852.4,24039.2,265290.7,13150.8,18141.7,79289.1,214992.1,27780,30959.8,95962.4,147704.2,189829,136921,66951.1,60084.4,35481.3,41574.1,143888.2,253782.7,54758.5,160574.1,123268.1,17165,122101.8,126556.7,260307.7,52584.6,637726.7,1746672.2,256155.1,16765,85751.1,106061.6,77917.7,442180.6,379418.1,282710.2,411544.6,1267263.8,2096263.4,1319568,648150.1,1520756.8,969887.9,1266090.4,176266.1,250856.9,20896.4,0,0,0,0,0,0,0,0,0,16948255.4
"OUTPUT",477475.4,22068.7,5626.5,45405.7,462821.8,29686,38779.4,152565.1,926131.9,75020.8,97684.2,267374.4,745682.7,578459.1,249417.9,231257.7,136176,149920.6,145694.4,375685.5,352491.3,126891.1,409291.1,594306.4,32353.3,293325.7,257110.3,495555.8,100629.1,1259668.9,3094668,527420,56135.5,194650.4,242330.8,141622,864351,640830.8,595289.3,635273.4,2438216.5,2888171.8,2057721.8,1081518.6,2513217.7,1278025.8,2069110.2,275444.9,439392,20896.4,0,0,0,0,0,0,0,0,0,31188843.7
