period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
5.030000000000000000e+02,2.618988603267258242e-03,5.741689310822945848e-03,3.468228574887474280e-03,1.829491177774524198e-03,1.638737397112950082e-03,3.468078897600661206e-03,1.496772868130741285e-07,-7.114183915362238153e+00,-3.438018343289839240e+00
5.040000000000000000e+02,2.619004692563374134e-03,5.741687650186654175e-03,3.468238578440350096e-03,1.829490722509360305e-03,1.638747855930989790e-03,3.468088906845590187e-03,1.496715947599085161e-07,-7.113613287678677288e+00,-3.438046271365091666e+00
5.050000000000000000e+02,2.619020781485573851e-03,5.741685989231462214e-03,3.468248582038255430e-03,1.829490267225882070e-03,1.638758314812373360e-03,3.468098916135435063e-03,1.496659028203672914e-07,-7.113042673256542159e+00,-3.438074204803509559e+00
5.060000000000000000e+02,2.619036870033886015e-03,5.741684327957411599e-03,3.468258585681208064e-03,1.829489811924097297e-03,1.638768773757110766e-03,3.468108925470210144e-03,1.496602109979199013e-07,-7.112472072094810471e+00,-3.438102143604393479e+00
5.070000000000000000e+02,2.619052958208343152e-03,5.741682666364550033e-03,3.468268589369217104e-03,1.829489356604014228e-03,1.638779232765202876e-03,3.468118934849932344e-03,1.496545192847600902e-07,-7.111901484192328482e+00,-3.438130087766944065e+00
5.080000000000000000e+02,2.619069046008976488e-03,5.741681004452920019e-03,3.468278593102298597e-03,1.829488901265637416e-03,1.638789691836661181e-03,3.468128944274614239e-03,1.496488276843573051e-07,-7.111330909547985968e+00,-3.438158037290439673e+00
5.090000000000000000e+02,2.619085133435817246e-03,5.741679342222565791e-03,3.468288596880467721e-03,1.829488445908975100e-03,1.638800150971492621e-03,3.468138953744269275e-03,1.496431361984462693e-07,-7.110760348160683364e+00,-3.438185992174147554e+00
5.100000000000000000e+02,2.619101220488897520e-03,5.741677679673531584e-03,3.468298600703736620e-03,1.829487990534034002e-03,1.638810610169702617e-03,3.468148963258910894e-03,1.496374448257259404e-07,-7.110189800029287355e+00,-3.438213952417323860e+00
5.110000000000000000e+02,2.619117307168248102e-03,5.741676016805863370e-03,3.468308604572119171e-03,1.829487535140820412e-03,1.638821069431298759e-03,3.468158972818552541e-03,1.496317535666299992e-07,-7.109619265152689493e+00,-3.438241918019180332e+00
5.120000000000000000e+02,2.619133393473900649e-03,5.741674353619603648e-03,3.468318608485628386e-03,1.829487079729341052e-03,1.638831528756287334e-03,3.468168982423209395e-03,1.496260624189900412e-07,-7.109048743529777781e+00,-3.438269888979017530e+00
5.130000000000000000e+02,2.619149479405885085e-03,5.741672690114795786e-03,3.468328612444280742e-03,1.829486624299604377e-03,1.638841988144676366e-03,3.468178992072895334e-03,1.496203713854081518e-07,-7.108478235159488179e+00,-3.438297865296102707e+00
5.140000000000000000e+02,2.619165564964235672e-03,5.741671026291487491e-03,3.468338616448087518e-03,1.829486168851614507e-03,1.638852447596473010e-03,3.468189001767622501e-03,1.496146804650169693e-07,-7.107907740040609212e+00,-3.438325846969625399e+00
5.150000000000000000e+02,2.619181650148980599e-03,5.741669362149720394e-03,3.468348620497064758e-03,1.829485713385379684e-03,1.638862907111685073e-03,3.468199011507405206e-03,1.496089896595512170e-07,-7.107337258172130134e+00,-3.438353833998897269e+00
5.160000000000000000e+02,2.619197734960152825e-03,5.741667697689537865e-03,3.468358624591223738e-03,1.829485257900906846e-03,1.638873366690316892e-03,3.468209021292257763e-03,1.496032989659751289e-07,-7.106766789552898089e+00,-3.438381826383174467e+00
5.170000000000000000e+02,2.619213819397784443e-03,5.741666032910988475e-03,3.468368628730580071e-03,1.829484802398202931e-03,1.638883826332377140e-03,3.468219031122194915e-03,1.495976083851560667e-07,-7.106196334181758445e+00,-3.438409824121657632e+00
5.180000000000000000e+02,2.619229903461904509e-03,5.741664367814111256e-03,3.468378632915147634e-03,1.829484346877274879e-03,1.638894286037872756e-03,3.468229040997230107e-03,1.495919179175277114e-07,-7.105625892057698678e+00,-3.438437827213669529e+00
5.190000000000000000e+02,2.619245987152545117e-03,5.741662702398952177e-03,3.468388637144937704e-03,1.829483891338127893e-03,1.638904745806809811e-03,3.468239050917373313e-03,1.495862275643911055e-07,-7.105055463179565933e+00,-3.438465835658455205e+00
5.200000000000000000e+02,2.619262070469739658e-03,5.741661036665557209e-03,3.468398641419968495e-03,1.829483435780771949e-03,1.638915205639196546e-03,3.468249060882644917e-03,1.495805373235778446e-07,-7.104485047546171828e+00,-3.438493849455237505e+00
5.210000000000000000e+02,2.619278153413517191e-03,5.741659370613968853e-03,3.468408645740249548e-03,1.829482980205210732e-03,1.638925665535038816e-03,3.468259070893054893e-03,1.495748471946542479e-07,-7.103914645156505614e+00,-3.438521868603294784e+00
5.220000000000000000e+02,2.619294235983908939e-03,5.741657704244230477e-03,3.468418650105794740e-03,1.829482524611450965e-03,1.638936125494343775e-03,3.468269080948614084e-03,1.495691571806560816e-07,-7.103344256009447300e+00,-3.438549893101905397e+00
5.230000000000000000e+02,2.619310318180946996e-03,5.741656037556388051e-03,3.468428654516618817e-03,1.829482068999501105e-03,1.638946585517117712e-03,3.468279091049341137e-03,1.495634672776802176e-07,-7.102773880103862680e+00,-3.438577922950292187e+00
5.240000000000000000e+02,2.619326400004663886e-03,5.741654370550485810e-03,3.468438658972740427e-03,1.829481613369367439e-03,1.638957045603372988e-03,3.468289101195248195e-03,1.495577774922318692e-07,-7.102203517438587355e+00,-3.438605958147711306e+00
5.250000000000000000e+02,2.619342481455088668e-03,5.741652703226567123e-03,3.468448663474166509e-03,1.829481157721057558e-03,1.638967505753108952e-03,3.468299111386350005e-03,1.495520878165047807e-07,-7.101633168012599917e+00,-3.438633998693441107e+00
5.260000000000000000e+02,2.619358562532253000e-03,5.741651035584675357e-03,3.468458668020913110e-03,1.829480702054576448e-03,1.638977965966336662e-03,3.468309121622656973e-03,1.495463982561368033e-07,-7.101062831824789257e+00,-3.438662044586737743e+00
5.270000000000000000e+02,2.619374643236190275e-03,5.741649367624858218e-03,3.468468672612994106e-03,1.829480246369933217e-03,1.638988426243060889e-03,3.468319131904188616e-03,1.495407088054900857e-07,-7.100492508873945674e+00,-3.438690095826812954e+00
5.280000000000000000e+02,2.619390723566929549e-03,5.741647699347155603e-03,3.468478677250425544e-03,1.829479790667133069e-03,1.638998886583292475e-03,3.468329142230954475e-03,1.495350194710698410e-07,-7.099922199159058422e+00,-3.438718152412978402e+00
5.290000000000000000e+02,2.619406803524503349e-03,5.741646030751613484e-03,3.468488681933217400e-03,1.829479334946182943e-03,1.639009346987034457e-03,3.468339152602968427e-03,1.495293302489729415e-07,-7.099351902678963100e+00,-3.438746214344479135e+00
5.300000000000000000e+02,2.619422883108942467e-03,5.741644361838278698e-03,3.468498686661384417e-03,1.829478879207089995e-03,1.639019807454294422e-03,3.468349163020245651e-03,1.495236411387657061e-07,-7.098781619432569912e+00,-3.438774281620515794e+00
5.310000000000000000e+02,2.619438962320277692e-03,5.741642692607189409e-03,3.468508691434943510e-03,1.829478423449860513e-03,1.639030267985082997e-03,3.468359173482799158e-03,1.495179521443512627e-07,-7.098211349418792615e+00,-3.438802354240455550e+00
5.320000000000000000e+02,2.619455041158541119e-03,5.741641023058393321e-03,3.468518696253904219e-03,1.829477967674502086e-03,1.639040728579402133e-03,3.468369183990643260e-03,1.495122632609591218e-07,-7.097641092636486349e+00,-3.438830432203487941e+00
5.330000000000000000e+02,2.619471119623763538e-03,5.741639353191934671e-03,3.468528701118284759e-03,1.829477511881020570e-03,1.639051189237264190e-03,3.468379194543790532e-03,1.495065744942271346e-07,-7.097070849084563093e+00,-3.438858515508880220e+00
5.340000000000000000e+02,2.619487197715976174e-03,5.741637683007856825e-03,3.468538706028092070e-03,1.829477056069422902e-03,1.639061649958669167e-03,3.468389205142255287e-03,1.495008858367827265e-07,-7.096500618761913515e+00,-3.438886604155888538e+00
5.350000000000000000e+02,2.619503275435211987e-03,5.741636012506207490e-03,3.468548710983345232e-03,1.829476600239717107e-03,1.639072110743628125e-03,3.468399215786053136e-03,1.494951972920953442e-07,-7.095930401667372323e+00,-3.438914698143713533e+00
5.360000000000000000e+02,2.619519352781500034e-03,5.741634341687024828e-03,3.468558715984058557e-03,1.829476144391908822e-03,1.639082571592149736e-03,3.468409226475196224e-03,1.494895088623333923e-07,-7.095360197799904789e+00,-3.438942797471722379e+00
5.370000000000000000e+02,2.619535429754871539e-03,5.741632670550356546e-03,3.468568721030242455e-03,1.829475688526004335e-03,1.639093032504238120e-03,3.468419237209696693e-03,1.494838205457621472e-07,-7.094790007158402467e+00,-3.438970902139104613e+00
5.380000000000000000e+02,2.619551506355359029e-03,5.741630999096245143e-03,3.468578726121912537e-03,1.829475232642012537e-03,1.639103493479900000e-03,3.468429247989571022e-03,1.494781323415142471e-07,-7.094219829741710726e+00,-3.438999012145160794e+00
5.390000000000000000e+02,2.619567582582992861e-03,5.741629327324734855e-03,3.468588731259081813e-03,1.829474776739937331e-03,1.639113954519144482e-03,3.468439258814830922e-03,1.494724442508907347e-07,-7.093649665548761973e+00,-3.439027127489124869e+00
5.400000000000000000e+02,2.619583658437805128e-03,5.741627655235871652e-03,3.468598736441765897e-03,1.829474320819787607e-03,1.639124415621978290e-03,3.468449269685492005e-03,1.494667562738916100e-07,-7.093079514578414901e+00,-3.439055248170230783e+00
5.410000000000000000e+02,2.619599733919825753e-03,5.741625982829697168e-03,3.468608741669975629e-03,1.829473864881569004e-03,1.639134876788406626e-03,3.468459280601564679e-03,1.494610684109505538e-07,-7.092509376829592149e+00,-3.439083374187779096e+00
5.420000000000000000e+02,2.619615809029087264e-03,5.741624310106257373e-03,3.468618746943726190e-03,1.829473408925289977e-03,1.639145338018436213e-03,3.468469291563068459e-03,1.494553806577307575e-07,-7.091939252301160401e+00,-3.439111505541003755e+00
5.430000000000000000e+02,2.619631883765620884e-03,5.741622637065595634e-03,3.468628752263032324e-03,1.829472952950954865e-03,1.639155799312077460e-03,3.468479302570010719e-03,1.494496930216047959e-07,-7.091369140992009434e+00,-3.439139642229172011e+00
5.440000000000000000e+02,2.619647958129457839e-03,5.741620963707757055e-03,3.468638757627907042e-03,1.829472496958572773e-03,1.639166260669334269e-03,3.468489313622410974e-03,1.494440054960674558e-07,-7.090799042901019256e+00,-3.439167784251528914e+00
5.450000000000000000e+02,2.619664032120628920e-03,5.741619290032784137e-03,3.468648763038362920e-03,1.829472040948148907e-03,1.639176722090214013e-03,3.468499324720277898e-03,1.494383180850218651e-07,-7.090228958027111617e+00,-3.439195931607341716e+00
5.460000000000000000e+02,2.619680105739164485e-03,5.741617616040721114e-03,3.468658768494414270e-03,1.829471584919690639e-03,1.639187183574723631e-03,3.468509335863627537e-03,1.494326307867333004e-07,-7.089658886369210045e+00,-3.439224084295888773e+00
5.470000000000000000e+02,2.619696178985097060e-03,5.741615941731611356e-03,3.468668773996075403e-03,1.829471128873204257e-03,1.639197645122871146e-03,3.468519347052473334e-03,1.494269436020691233e-07,-7.089088827926149250e+00,-3.439252242316426234e+00
5.480000000000000000e+02,2.619712251858457436e-03,5.741614267105501698e-03,3.468678779543358896e-03,1.829470672808697134e-03,1.639208106734661762e-03,3.468529358286828734e-03,1.494212565301619722e-07,-7.088518782696839438e+00,-3.439280405668176943e+00
5.490000000000000000e+02,2.619728324359277272e-03,5.741612592162432041e-03,3.468688785136279495e-03,1.829470216726175342e-03,1.639218568410104153e-03,3.468539369566707616e-03,1.494155695718792087e-07,-7.087948750680162391e+00,-3.439308574350452563e+00
5.500000000000000000e+02,2.619744396487586925e-03,5.741610916902451824e-03,3.468698790774851510e-03,1.829469760625647553e-03,1.639229030149203957e-03,3.468549380892125590e-03,1.494098827259197904e-07,-7.087378731875038085e+00,-3.439336748362442631e+00
5.510000000000000000e+02,2.619760468243418055e-03,5.741609241325600077e-03,3.468708796459085784e-03,1.829469304507117672e-03,1.639239491951968112e-03,3.468559392263093934e-03,1.494041959918500362e-07,-7.086808726280347415e+00,-3.439364927703481012e+00
5.520000000000000000e+02,2.619776539626802753e-03,5.741607565431924506e-03,3.468718802189000531e-03,1.829468848370594371e-03,1.639249953818406160e-03,3.468569403679626524e-03,1.493985093740067549e-07,-7.086238733894956177e+00,-3.439393112372768346e+00
5.530000000000000000e+02,2.619792610637770944e-03,5.741605889221465878e-03,3.468728807964605726e-03,1.829468392216084590e-03,1.639260415748521136e-03,3.468579415141738540e-03,1.493928228671857761e-07,-7.085668754717799445e+00,-3.439421302369616296e+00
5.540000000000000000e+02,2.619808681276354287e-03,5.741604212694271028e-03,3.468738813785916114e-03,1.829467936043594834e-03,1.639270877742321280e-03,3.468589426649443426e-03,1.493871364726881423e-07,-7.085098788747745679e+00,-3.439449497693236601e+00
5.550000000000000000e+02,2.619824751542584439e-03,5.741602535850383326e-03,3.468748819652947742e-03,1.829467479853129873e-03,1.639281339799817869e-03,3.468599438202752891e-03,1.493814501948506623e-07,-7.084528835983682882e+00,-3.439477698342896517e+00
5.560000000000000000e+02,2.619840821436491326e-03,5.741600858689843538e-03,3.468758825565711017e-03,1.829467023644698598e-03,1.639291801921012419e-03,3.468609449801680379e-03,1.493757640306375700e-07,-7.083958896424535467e+00,-3.439505904317918805e+00
5.570000000000000000e+02,2.619856890958106605e-03,5.741599181212699368e-03,3.468768831524219384e-03,1.829466567418307297e-03,1.639302264105912087e-03,3.468619461446243238e-03,1.493700779761457376e-07,-7.083388970069204760e+00,-3.439534115617493004e+00
5.580000000000000000e+02,2.619872960107461936e-03,5.741597503418993317e-03,3.468778837528489322e-03,1.829466111173962692e-03,1.639312726354526630e-03,3.468629473136453176e-03,1.493643920361456545e-07,-7.082819056916545009e+00,-3.439562332240908571e+00
5.590000000000000000e+02,2.619889028884587676e-03,5.741595825308768754e-03,3.468788843578532108e-03,1.829465654911672590e-03,1.639323188666859518e-03,3.468639484872324073e-03,1.493587062080352357e-07,-7.082249156965502834e+00,-3.439590554187443860e+00
5.600000000000000000e+02,2.619905097289516784e-03,5.741594146882073382e-03,3.468798849674364221e-03,1.829465198631442194e-03,1.639333651042922026e-03,3.468649496653869371e-03,1.493530204948502471e-07,-7.081679270214880084e+00,-3.439618781456277308e+00
5.610000000000000000e+02,2.619921165322278752e-03,5.741592468138946234e-03,3.468808855815993901e-03,1.829464742333277577e-03,1.639344113482716324e-03,3.468659508481101213e-03,1.493473348926875610e-07,-7.081109396663654465e+00,-3.439647014046776086e+00
5.620000000000000000e+02,2.619937232982905671e-03,5.741590789079433280e-03,3.468818862003442399e-03,1.829464286017187845e-03,1.639354575986254553e-03,3.468669520354035647e-03,1.493416494067513478e-07,-7.080539536310681115e+00,-3.439675251958151936e+00
5.630000000000000000e+02,2.619953300271427900e-03,5.741589109703579621e-03,3.468828868236716653e-03,1.829463829683178203e-03,1.639365038553538450e-03,3.468679532272684815e-03,1.493359640318374371e-07,-7.079969689154874679e+00,-3.439703495189638804e+00
5.640000000000000000e+02,2.619969367187877096e-03,5.741587430011426893e-03,3.468838874515834444e-03,1.829463373331255589e-03,1.639375501184578855e-03,3.468689544237064330e-03,1.493302787701142331e-07,-7.079399855195123159e+00,-3.439731743740559455e+00
5.650000000000000000e+02,2.619985433732284485e-03,5.741585750003021932e-03,3.468848880840808349e-03,1.829462916961427810e-03,1.639385963879380539e-03,3.468699556247186767e-03,1.493245936215817360e-07,-7.078830034430305673e+00,-3.439759997610103426e+00
5.660000000000000000e+02,2.620001499904680859e-03,5.741584069678404637e-03,3.468858887211652680e-03,1.829462460573700070e-03,1.639396426637952610e-03,3.468709568303065139e-03,1.493189085875409883e-07,-7.078260226859356408e+00,-3.439788256797615684e+00
5.670000000000000000e+02,2.620017565705098309e-03,5.741582389037624447e-03,3.468868893628376110e-03,1.829462004168079308e-03,1.639406889460296802e-03,3.468719580404712455e-03,1.493132236636551813e-07,-7.077690432481109184e+00,-3.439816521302263563e+00
5.680000000000000000e+02,2.620033631133565893e-03,5.741580708080718659e-03,3.468878900091001190e-03,1.829461547744572897e-03,1.639417352346428294e-03,3.468729592552142593e-03,1.493075388585979324e-07,-7.077120651294544373e+00,-3.439844791123414236e+00
5.690000000000000000e+02,2.620049696190117003e-03,5.741579026807736713e-03,3.468888906599534860e-03,1.829461091303188208e-03,1.639427815296346652e-03,3.468739604745373767e-03,1.493018541610935390e-07,-7.076550883298482475e+00,-3.439873066260235035e+00
5.700000000000000000e+02,2.620065760874781997e-03,5.741577345218721110e-03,3.468898913153994033e-03,1.829460634843931531e-03,1.639438278310062502e-03,3.468749616984414651e-03,1.492961695793819377e-07,-7.075981128491837246e+00,-3.439901346712004315e+00
5.710000000000000000e+02,2.620081825187591234e-03,5.741575663313713482e-03,3.468908919754390419e-03,1.829460178366807853e-03,1.639448741387582566e-03,3.468759629269279124e-03,1.492904851112947240e-07,-7.075411386873541986e+00,-3.439929632478044841e+00
5.720000000000000000e+02,2.620097889128578106e-03,5.741573981092760667e-03,3.468918926400737460e-03,1.829459721871826280e-03,1.639459204528911180e-03,3.468769641599983664e-03,1.492848007537961319e-07,-7.074841658442410086e+00,-3.439957923557546149e+00
5.730000000000000000e+02,2.620113952697771670e-03,5.741572298555906034e-03,3.468928933093050337e-03,1.829459265358993536e-03,1.639469667734056802e-03,3.468779653976541283e-03,1.492791165090545658e-07,-7.074271943197407708e+00,-3.439986219949797697e+00
5.740000000000000000e+02,2.620130015895202717e-03,5.741570615703190349e-03,3.468938939831341627e-03,1.829458808828314824e-03,1.639480131003026803e-03,3.468789666398961954e-03,1.492734323796721108e-07,-7.073702241137436175e+00,-3.440014521654100044e+00
5.750000000000000000e+02,2.620146078720903774e-03,5.741568932534661315e-03,3.468948946615625639e-03,1.829458352279797299e-03,1.639490594335828340e-03,3.468799678867263460e-03,1.492677483621793200e-07,-7.073132552261352402e+00,-3.440042828669653829e+00
5.760000000000000000e+02,2.620162141174905198e-03,5.741567249050361435e-03,3.468958953445916253e-03,1.829457895713447035e-03,1.639501057732469218e-03,3.468809691381455774e-03,1.492620644604793212e-07,-7.072562876568078138e+00,-3.440071140995737409e+00
5.770000000000000000e+02,2.620178203257239082e-03,5.741565565250334076e-03,3.468968960322228214e-03,1.829457439129272486e-03,1.639511521192955727e-03,3.468819703941556677e-03,1.492563806715363484e-07,-7.071993214056471189e+00,-3.440099458631640239e+00
5.780000000000000000e+02,2.620194264967934481e-03,5.741563881134623473e-03,3.468978967244571929e-03,1.829456982527279726e-03,1.639521984717292203e-03,3.468829716547577446e-03,1.492506969944830397e-07,-7.071423564725510147e+00,-3.440127781576607369e+00
5.790000000000000000e+02,2.620210326307024357e-03,5.741562196703273863e-03,3.468988974212960409e-03,1.829456525907473957e-03,1.639532448305486452e-03,3.468839729199529355e-03,1.492450134310541188e-07,-7.070853928574017289e+00,-3.440156109829894948e+00
5.800000000000000000e+02,2.620226387274539066e-03,5.741560511956326877e-03,3.468998981227412737e-03,1.829456069269864938e-03,1.639542911957547798e-03,3.468849741897432788e-03,1.492393299799485429e-07,-7.070284305600916142e+00,-3.440184443390803537e+00
5.810000000000000000e+02,2.620242447870509833e-03,5.741558826893828488e-03,3.469008988287938453e-03,1.829455612614458090e-03,1.639553375673480362e-03,3.468859754641297720e-03,1.492336466407326312e-07,-7.069714695805096483e+00,-3.440212782258555979e+00
5.820000000000000000e+02,2.620258508094968318e-03,5.741557141515822929e-03,3.469018995394550567e-03,1.829455155941258401e-03,1.639563839453292166e-03,3.468869767431134558e-03,1.492279634160084689e-07,-7.069145099185448089e+00,-3.440241126432408425e+00
5.830000000000000000e+02,2.620274567947944444e-03,5.741555455822352702e-03,3.469029002547266427e-03,1.829454699250273892e-03,1.639574303296992535e-03,3.468879780266959784e-03,1.492222803066434178e-07,-7.068575515740893600e+00,-3.440269475911650332e+00
5.840000000000000000e+02,2.620290627429470737e-03,5.741553769813463777e-03,3.469039009746097309e-03,1.829454242541513021e-03,1.639584767204584287e-03,3.468889793148790743e-03,1.492165973065659457e-07,-7.068005945470289930e+00,-3.440297830695515646e+00
5.850000000000000000e+02,2.620306686539577556e-03,5.741552083489198655e-03,3.469049016991056656e-03,1.829453785814980993e-03,1.639595231176075663e-03,3.468899806076636110e-03,1.492109144205465421e-07,-7.067436388372561495e+00,-3.440326190783271620e+00
5.860000000000000000e+02,2.620322745278296124e-03,5.741550396849599835e-03,3.469059024282156612e-03,1.829453329070682577e-03,1.639605695211474035e-03,3.468909819050508894e-03,1.492052316477178453e-07,-7.066866844446595408e+00,-3.440354556174218814e+00
5.870000000000000000e+02,2.620338803645656800e-03,5.741548709894712423e-03,3.469069031619414958e-03,1.829452872308627315e-03,1.639616159310787642e-03,3.468919832070425577e-03,1.491995489893808979e-07,-7.066297313691316972e+00,-3.440382926867602276e+00
5.880000000000000000e+02,2.620354861641692110e-03,5.741547022624580651e-03,3.469079039002841234e-03,1.829452415528820411e-03,1.639626623474020823e-03,3.468929845136398300e-03,1.491938664429336148e-07,-7.065727796105580438e+00,-3.440411302862655951e+00
5.890000000000000000e+02,2.620370919266431543e-03,5.741545335039247890e-03,3.469089046432451053e-03,1.829451958731269888e-03,1.639637087701181165e-03,3.468939858248441810e-03,1.491881840092433575e-07,-7.065158291688322656e+00,-3.440439684158669298e+00
5.900000000000000000e+02,2.620386976519906760e-03,5.741543647138756638e-03,3.469099053908258727e-03,1.829451501915980733e-03,1.639647551992277994e-03,3.468949871406567381e-03,1.491825016913458923e-07,-7.064588800438431626e+00,-3.440468070754920671e+00
5.910000000000000000e+02,2.620403033402149418e-03,5.741541958923152000e-03,3.469109061430278133e-03,1.829451045082962487e-03,1.639658016347315646e-03,3.468959884610793229e-03,1.491768194849044105e-07,-7.064019322354786468e+00,-3.440496462650655118e+00
5.920000000000000000e+02,2.620419089913190308e-03,5.741540270392478211e-03,3.469119068998520114e-03,1.829450588232218403e-03,1.639668480766301711e-03,3.468969897861127593e-03,1.491711373925209971e-07,-7.063449857436287616e+00,-3.440524859845128791e+00
5.930000000000000000e+02,2.620435146053059789e-03,5.741538581546777771e-03,3.469129076612998980e-03,1.829450131363756721e-03,1.639678945249242259e-03,3.468979911157587387e-03,1.491654554115935671e-07,-7.062880405681859486e+00,-3.440553262337620044e+00
5.940000000000000000e+02,2.620451201821789953e-03,5.741536892386094916e-03,3.469139084273732080e-03,1.829449674477585898e-03,1.639689409796146182e-03,3.468989924500186922e-03,1.491597735451578866e-07,-7.062310967090368763e+00,-3.440581670127396130e+00
5.950000000000000000e+02,2.620467257219410290e-03,5.741535202910473014e-03,3.469149091980728520e-03,1.829449217573710486e-03,1.639699874407018034e-03,3.468999937888937041e-03,1.491540917914792319e-07,-7.061741541660770949e+00,-3.440610083213713200e+00
5.960000000000000000e+02,2.620483312245953759e-03,5.741533513119956300e-03,3.469159099734000877e-03,1.829448760652137209e-03,1.639710339081863668e-03,3.469009951323851187e-03,1.491484101496902415e-07,-7.061172129391901642e+00,-3.440638501595838505e+00
5.970000000000000000e+02,2.620499366901450720e-03,5.741531823014589878e-03,3.469169107533569968e-03,1.829448303712874306e-03,1.639720803820695662e-03,3.469019964804946274e-03,1.491427286236940430e-07,-7.060602730282661277e+00,-3.440666925273005994e+00
5.980000000000000000e+02,2.620515421185931962e-03,5.741530132594414512e-03,3.469179115379441430e-03,1.829447846755926765e-03,1.639731268623514666e-03,3.469029978332234445e-03,1.491370472069854236e-07,-7.060033344331984040e+00,-3.440695354244538429e+00
5.990000000000000000e+02,2.620531475099429145e-03,5.741528441859477042e-03,3.469189123271632178e-03,1.829447389781301307e-03,1.639741733490330871e-03,3.469039991905725241e-03,1.491313659069369579e-07,-7.059463971538725957e+00,-3.440723788509647552e+00
6.000000000000000000e+02,2.620547528641971324e-03,5.741526750809818232e-03,3.469199131210157824e-03,1.829446932789006606e-03,1.639752198421151217e-03,3.469050005525438178e-03,1.491256847196455182e-07,-7.058894611901878058e+00,-3.440752228067645024e+00
6.010000000000000000e+02,2.620563581813591895e-03,5.741525059445483185e-03,3.469209139195028341e-03,1.829446475779047650e-03,1.639762663415980691e-03,3.469060019191384098e-03,1.491200036442437427e-07,-7.058325265420240413e+00,-3.440780672917764793e+00
6.020000000000000000e+02,2.620579634614319479e-03,5.741523367766516138e-03,3.469219147226258043e-03,1.829446018751430727e-03,1.639773128474827316e-03,3.469070032903575577e-03,1.491143226824663548e-07,-7.057755932092801388e+00,-3.440809123059274111e+00
6.030000000000000000e+02,2.620595687044188771e-03,5.741521675772961325e-03,3.469229155303862541e-03,1.829445561706164510e-03,1.639783593597698031e-03,3.469080046662027794e-03,1.491086418347470355e-07,-7.057186611918330854e+00,-3.440837578491418025e+00
6.040000000000000000e+02,2.620611739103228394e-03,5.741519983464861247e-03,3.469239163427853545e-03,1.829445104643255722e-03,1.639794058784597823e-03,3.469090060466758097e-03,1.491029610954479334e-07,-7.056617304895807408e+00,-3.440866039213497096e+00
6.050000000000000000e+02,2.620627790791469139e-03,5.741518290842259273e-03,3.469249171598244499e-03,1.829444647562707832e-03,1.639804524035536667e-03,3.469100074317770822e-03,1.490972804736763468e-07,-7.056048011024151911e+00,-3.440894505224767475e+00
6.060000000000000000e+02,2.620643842108942231e-03,5.741516597905199637e-03,3.469259179815051448e-03,1.829444190464530598e-03,1.639814989350520851e-03,3.469110088215086353e-03,1.490915999650954671e-07,-7.055478730302244372e+00,-3.440922976524496413e+00
6.070000000000000000e+02,2.620659893055679764e-03,5.741514904653725708e-03,3.469269188078286104e-03,1.829443733348730091e-03,1.639825454729556013e-03,3.469120102158717266e-03,1.490859195688379324e-07,-7.054909462728964797e+00,-3.440951453111940062e+00
6.080000000000000000e+02,2.620675943631710358e-03,5.741513211087880854e-03,3.469279196387961041e-03,1.829443276215312383e-03,1.639835920172648658e-03,3.469130116148675703e-03,1.490802392853374236e-07,-7.054340208303278459e+00,-3.440979934986387878e+00
6.090000000000000000e+02,2.620691993837067409e-03,5.741511517207710177e-03,3.469289204744092307e-03,1.829442819064285497e-03,1.639846385679806810e-03,3.469140130184977279e-03,1.490745591150276217e-07,-7.053770967024009408e+00,-3.441008422147062706e+00
6.100000000000000000e+02,2.620708043671781274e-03,5.741509823013256179e-03,3.469299213146689875e-03,1.829442361895654203e-03,1.639856851251035672e-03,3.469150144267633268e-03,1.490688790566074839e-07,-7.053201738890080286e+00,-3.441036914593265106e+00
6.110000000000000000e+02,2.620724093135882310e-03,5.741508128504563963e-03,3.469309221595771528e-03,1.829441904709426091e-03,1.639867316886345436e-03,3.469160158396658415e-03,1.490631991131127765e-07,-7.052632523900415507e+00,-3.441065412324229023e+00
6.120000000000000000e+02,2.620740142229402610e-03,5.741506433681675160e-03,3.469319230091349841e-03,1.829441447505608534e-03,1.639877782585741307e-03,3.469170172572065731e-03,1.490575192841098184e-07,-7.052063322053870209e+00,-3.441093915339255016e+00
6.130000000000000000e+02,2.620756190952372097e-03,5.741504738544634008e-03,3.469329238633436525e-03,1.829440990284207386e-03,1.639888248349229138e-03,3.469180186793869095e-03,1.490518395674302055e-07,-7.051494133349390125e+00,-3.441122423637599237e+00
6.140000000000000000e+02,2.620772239304823299e-03,5.741503043093485609e-03,3.469339247222044589e-03,1.829440533045230020e-03,1.639898714176814569e-03,3.469190201062083683e-03,1.490461599609055332e-07,-7.050924957785820624e+00,-3.441150937218506733e+00
6.150000000000000000e+02,2.620788287286784837e-03,5.741501347328271596e-03,3.469349255857188778e-03,1.829440075788682073e-03,1.639909180068506705e-03,3.469200215376719906e-03,1.490404804688726104e-07,-7.050355795362150957e+00,-3.441179456081266963e+00
6.160000000000000000e+02,2.620804334898288370e-03,5.741499651249036204e-03,3.469359264538883405e-03,1.829439618514571136e-03,1.639919646024312269e-03,3.469210229737792941e-03,1.490348010904640752e-07,-7.049786646077249586e+00,-3.441207980225147178e+00
